Mun_Code;Municipality;Comarca;Province;CCAA;Population_2024;Area_km2;Distance_km;Distance_class;Growth_2018_2021_pct;Growth_2021_2024_pct
22069;Broto;SOBRARBE;Huesca;Aragón;608.0;128.12;54.32;30-60 km;6.21;7.8
31057;Buñuel;RIBERA BAJA;Navarra;Comunidad Foral de Navarra;2315.0;36.36;54.36;30-60 km;0.67;3.44
26070;Grávalos;RIOJA BAJA;La Rioja;La Rioja;185.0;30.98;54.37;30-60 km;1.68;1.65
43149;Tivenys;BAIX EBRE;Tarragona;Cataluña/Catalunya;936.0;53.62;54.38;30-60 km;2.04;4.0
02024;Casas-Ibáñez;MANCHUELA;Albacete;Castilla-La Mancha;4591.0;103.21;54.42;30-60 km;0.4;1.12
50189;Nonaspe;CASPE;Zaragoza;Aragón;1012.0;111.65;54.48;30-60 km;3.74;1.4
16062;Casas de Garcimolina;SERRANIA BAJA;Cuenca;Castilla-La Mancha;30.0;38.67;54.5;30-60 km;7.41;3.45
25163;La Coma i la Pedra;SOLSONES;Lleida;Cataluña/Catalunya;282.0;61.0;54.51;30-60 km;4.53;1.81
31065;Caparroso;RIBERA ALTA ARAGON;Navarra;Comunidad Foral de Navarra;2861.0;80.78;54.52;30-60 km;3.03;2.77
04008;Alcóntar;ALTO ALMAZORA;Almería;Andalucía;557.0;93.83;54.63;30-60 km;2.65;2.77
19017;Algora;ALCARRIA ALTA;Guadalajara;Castilla-La Mancha;96.0;46.91;54.73;30-60 km;6.49;17.07
04044;Fines;ALTO ALMAZORA;Almería;Andalucía;2286.0;23.11;54.75;30-60 km;8.43;5.83
04083;Serón;ALTO ALMAZORA;Almería;Andalucía;2133.0;166.16;54.81;30-60 km;0.2;4.61
16098;El Herrumblar;MANCHUELA;Cuenca;Castilla-La Mancha;785.0;46.08;54.95;30-60 km;1.77;13.77
47170;Torre de Peñafiel;SURESTE;Valladolid;Castilla y León;57.0;30.16;54.97;30-60 km;7.14;26.67
38050;Vallehermoso;ISLA DE LA GOMERA;Santa Cruz de Tenerife;Canarias;2954.0;108.59;55.05;30-60 km;3.11;1.27
28143;Somosierra;LOZOYA SOMOSIERRA;Madrid;Comunidad de Madrid;95.0;20.4;55.09;30-60 km;8.75;9.2
49252;Villamayor de Campos;CAMPOS-PAN;Zamora;Castilla y León;339.0;26.33;55.3;30-60 km;1.23;3.35
22172;Peñalba;BAJO CINCA;Huesca;Aragón;695.0;156.81;55.45;30-60 km;11.25;0.43
19146;La Huerce;SIERRA;Guadalajara;Castilla-La Mancha;55.0;41.01;55.5;30-60 km;18.18;5.77
15028;Corcubión;OCCIDENTAL;A Coruña;Galicia;1678.0;6.46;55.79;30-60 km;1.77;4.48
22229;Tolva;RIBARGORZA;Huesca;Aragón;132.0;59.04;55.97;30-60 km;2.44;4.76
17107;Molló;RIPOLLES;Girona;Cataluña/Catalunya;374.0;43.35;55.98;30-60 km;5.79;7.78
26125;Rincón de Soto;RIOJA BAJA;La Rioja;La Rioja;4024.0;19.73;56.05;30-60 km;4.78;3.18
44010;Albentosa;HOYA DE TERUEL;Teruel;Aragón;299.0;67.86;56.1;30-60 km;14.4;1.7
05134;Moraleja de Matacabras;AREVALO-MADRIGAL;Ávila;Castilla y León;53.0;14.93;56.21;30-60 km;4.0;1.92
41056;La Luisiana;LA CAMPIÑA;Sevilla;Andalucía;4626.0;42.98;56.28;30-60 km;0.33;0.85
37147;Garcibuey;LA SIERRA;Salamanca;Castilla y León;204.0;12.52;56.44;30-60 km;1.07;7.94
22059;Biescas;JACETANIA;Huesca;Aragón;1609.0;189.17;56.47;30-60 km;4.8;3.81
25904;Castell de Mur;PALLARS JUSSA;Lleida;Cataluña/Catalunya;170.0;62.52;56.52;30-60 km;2.42;0.59
50144;Longás;EGEA DE LOS CABALLEROS;Zaragoza;Aragón;45.0;49.22;56.67;30-60 km;2.86;25.0
27035;Negueira de Muñiz;MONTAÑA;Lugo;Galicia;240.0;72.47;56.73;30-60 km;2.29;7.62
16217;Tribaldos;MANCHA ALTA;Cuenca;Castilla-La Mancha;98.0;21.27;56.81;30-60 km;1.04;1.03
29088;Sierra de Yeguas;NORTE O ANTEQUERA;Málaga;Andalucía;3452.0;85.56;56.86;30-60 km;0.89;1.95
08190;Saldes;BERGUEDA;Barcelona;Cataluña/Catalunya;301.0;67.0;57.05;30-60 km;6.79;6.36
26080;Igea;RIOJA BAJA;La Rioja;La Rioja;649.0;54.21;57.15;30-60 km;3.78;2.85
16113;Iniesta;MANCHUELA;Cuenca;Castilla-La Mancha;4525.0;232.16;57.18;30-60 km;1.3;3.9
50291;Villar de los Navarros;DAROCA;Zaragoza;Aragón;157.0;49.5;57.41;30-60 km;27.45;20.77
02005;Alborea;MANCHUELA;Albacete;Castilla-La Mancha;676.0;71.84;57.45;30-60 km;3.08;0.9
37112;Cristóbal;LA SIERRA;Salamanca;Castilla y León;162.0;22.1;57.55;30-60 km;2.58;1.89
16106;Horcajo de Santiago;MANCHA ALTA;Cuenca;Castilla-La Mancha;3754.0;95.95;57.56;30-60 km;0.54;5.9
22164;Olvena;SOMONTANO;Huesca;Aragón;65.0;15.91;57.63;30-60 km;16.0;12.07
42191;Valdeavellano de Tera;TIERRAS ALTAS Y VALLE DEL TERA;Soria;Castilla y León;218.0;19.45;57.7;30-60 km;5.7;6.86
10150;Portaje;CORIA;Cáceres;Extremadura;380.0;100.7;57.73;30-60 km;2.49;2.43
47033;Canalejas de Peñafiel;SURESTE;Valladolid;Castilla y León;252.0;32.08;57.78;30-60 km;5.7;4.56
37248;Peralejos de Abajo;VITIGUDINO;Salamanca;Castilla y León;171.0;19.71;57.96;30-60 km;8.28;0.59
16240;Vellisca;ALCARRIA;Cuenca;Castilla-La Mancha;125.0;42.95;57.96;30-60 km;12.0;11.61
25172;Ponts;NOGUERA;Lleida;Cataluña/Catalunya;2703.0;31.28;58.03;30-60 km;0.96;2.81
16029;Barchín del Hoyo;SERRANIA MEDIA;Cuenca;Castilla-La Mancha;101.0;65.21;58.1;30-60 km;8.05;7.45
43902;Sant Jaume d'Enveja;MONTSIA;Tarragona;Cataluña/Catalunya;3667.0;59.92;58.38;30-60 km;2.04;3.24
47022;Bocos de Duero;SURESTE;Valladolid;Castilla y León;81.0;6.2;58.42;30-60 km;13.11;17.39
37355;Villanueva del Conde;LA SIERRA;Salamanca;Castilla y León;174.0;13.0;58.43;30-60 km;7.55;1.75
38049;Valle Gran Rey;ISLA DE LA GOMERA;Santa Cruz de Tenerife;Canarias;4854.0;32.22;58.44;30-60 km;3.55;4.54
42159;Rollamienta;TIERRAS ALTAS Y VALLE DEL TERA;Soria;Castilla y León;44.0;18.58;58.58;30-60 km;5.13;7.32
46262;La Yesa;ALTO TURIA;València/Valencia;Comunitat Valenciana;235.0;84.67;58.62;30-60 km;1.32;2.17
21069;Santa Olalla del Cala;SIERRA;Huelva;Andalucía;2061.0;203.16;58.86;30-60 km;1.5;1.33
19064;Canredondo;ALCARRIA ALTA;Guadalajara;Castilla-La Mancha;81.0;63.48;59.03;30-60 km;20.63;6.58
37286;San Martín del Castañar;LA SIERRA;Salamanca;Castilla y León;234.0;15.52;59.1;30-60 km;4.11;2.63
34228;Villanuño de Valdavia;SALDAÑA-VALDAVIA;Palencia;Castilla y León;93.0;31.03;59.16;30-60 km;2.22;1.09
09199;Mambrilla de Castrejón;LA RIBERA;Burgos;Castilla y León;107.0;16.03;59.2;30-60 km;4.0;2.88
40198;Sotillo;SEPULVEDA;Segovia;Castilla y León;30.0;20.32;59.23;30-60 km;16.0;3.45
42082;Estepa de San Juan;TIERRAS ALTAS Y VALLE DEL TERA;Soria;Castilla y León;13.0;10.45;59.23;30-60 km;50.0;44.44
22168;Palo;SOBRARBE;Huesca;Aragón;33.0;14.42;59.41;30-60 km;3.7;17.86
49238;Villabrázaro;BENAVENTE Y LOS VALLES;Zamora;Castilla y León;263.0;23.28;59.44;30-60 km;11.22;15.35
16155;El Peral;MANCHUELA;Cuenca;Castilla-La Mancha;648.0;85.79;59.47;30-60 km;3.6;2.37
50035;Artieda;EGEA DE LOS CABALLEROS;Zaragoza;Aragón;86.0;13.57;59.49;30-60 km;6.85;10.26
19118;Fuembellida;MOLINA DE ARAGON;Guadalajara;Castilla-La Mancha;14.0;26.03;59.5;30-60 km;62.5;7.69
44117;Gea de Albarracín;SERRANIA DE ALBARRACIN;Teruel;Aragón;467.0;57.49;59.62;30-60 km;0.53;23.54
43064;Gandesa;TERRA ALTA;Tarragona;Cataluña/Catalunya;3166.0;71.21;59.67;30-60 km;2.96;2.19
50060;Bulbuente;BORJA;Zaragoza;Aragón;240.0;25.43;59.73;30-60 km;7.37;3.0
10199;Valdehúncar;NAVALMORAL DE LA MATA;Cáceres;Extremadura;186.0;25.95;59.74;30-60 km;0.56;3.91
16270;Villarrubio;MANCHA ALTA;Cuenca;Castilla-La Mancha;213.0;28.18;59.8;30-60 km;2.04;6.5
09464;Villatuelda;LA RIBERA;Burgos;Castilla y León;53.0;15.28;60.0;>60 km;5.0;26.19
22187;La Puebla de Castro;RIBARGORZA;Huesca;Aragón;427.0;29.42;60.11;>60 km;5.11;9.21
50149;Luesma;DAROCA;Zaragoza;Aragón;41.0;29.39;60.16;>60 km;17.65;2.5
31254;Villafranca;RIBERA ALTA ARAGON;Navarra;Comunidad Foral de Navarra;3077.0;46.8;60.39;>60 km;2.32;5.85
08099;Guardiola de Berguedà;BERGUEDA;Barcelona;Cataluña/Catalunya;953.0;61.58;60.48;>60 km;4.74;2.58
08093;Gisclareny;BERGUEDA;Barcelona;Cataluña/Catalunya;30.0;36.62;60.68;>60 km;3.85;11.11
40127;Membibre de la Hoz;SEPULVEDA;Segovia;Castilla y León;43.0;15.67;60.7;>60 km;20.69;22.86
50242;Sediles;CALATAYUD;Zaragoza;Aragón;111.0;11.7;60.89;>60 km;13.68;2.78
44164;Nogueras;SERRANIA DE MONTALBAN;Teruel;Aragón;32.0;18.85;61.03;>60 km;12.0;14.29
39015;Camaleño;LIEBANA;Cantabria;Cantabria;969.0;161.84;61.15;>60 km;1.06;1.36
19096;Condemios de Arriba;SIERRA;Guadalajara;Castilla-La Mancha;113.0;43.08;61.22;>60 km;5.71;1.8
50154;Mainar;DAROCA;Zaragoza;Aragón;171.0;34.01;61.27;>60 km;7.28;5.56
50250;Talamantes;BORJA;Zaragoza;Aragón;82.0;46.92;61.51;>60 km;1.59;28.12
26161;Valdemadera;SIERRA RIOJA BAJA;La Rioja;La Rioja;12.0;13.92;61.69;>60 km;25.0;20.0
06008;Alconera;ALMENDRALEJO;Badajoz;Extremadura;756.0;32.76;61.69;>60 km;1.92;1.61
43904;L'Aldea;BAIX EBRE;Tarragona;Cataluña/Catalunya;4471.0;30.25;61.82;>60 km;0.56;7.48
16218;Uclés;MANCHA ALTA;Cuenca;Castilla-La Mancha;235.0;64.56;61.92;>60 km;1.35;3.98
34135;Pomar de Valdivia;AGUILAR;Palencia;Castilla y León;490.0;81.22;61.94;>60 km;2.59;3.16
22068;Borau;JACETANIA;Huesca;Aragón;85.0;41.72;62.01;>60 km;3.75;2.41
31169;Milagro;RIBERA ALTA ARAGON;Navarra;Comunidad Foral de Navarra;3639.0;28.56;62.1;>60 km;2.15;4.87
22250;Villanúa;JACETANIA;Huesca;Aragón;571.0;58.21;62.15;>60 km;17.23;8.97
50041;Bagüés;EGEA DE LOS CABALLEROS;Zaragoza;Aragón;17.0;30.72;62.17;>60 km;33.33;6.25
09396;Tubilla del Lago;LA RIBERA;Burgos;Castilla y León;171.0;23.19;62.18;>60 km;4.38;2.4
12034;Càlig;LITORAL NORTE;Castelló/Castellón;Comunitat Valenciana;2048.0;27.5;62.18;>60 km;2.93;2.3
09321;Roa;LA RIBERA;Burgos;Castilla y León;2244.0;48.89;62.3;>60 km;0.5;2.19
42028;Ausejo de la Sierra;TIERRAS ALTAS Y VALLE DEL TERA;Soria;Castilla y León;115.0;20.1;62.3;>60 km;1.11;26.37
41080;El Real de la Jara;LA SIERRA NORTE;Sevilla;Andalucía;1531.0;157.5;62.55;>60 km;0.4;1.19
19034;Anquela del Pedregal;MOLINA DE ARAGON;Guadalajara;Castilla-La Mancha;29.0;38.21;62.57;>60 km;13.04;11.54
37208;Moronta;VITIGUDINO;Salamanca;Castilla y León;76.0;27.73;62.58;>60 km;1.35;1.33
16212;Torrubia del Campo;MANCHA ALTA;Cuenca;Castilla-La Mancha;312.0;53.32;62.61;>60 km;9.34;11.03
44143;Manzanera;HOYA DE TERUEL;Teruel;Aragón;539.0;168.66;62.74;>60 km;1.54;2.28
44191;La Puebla de Híjar;BAJO ARAGON;Teruel;Aragón;934.0;60.8;62.76;>60 km;0.11;2.75
04061;Lúcar;ALTO ALMAZORA;Almería;Andalucía;825.0;100.64;63.03;>60 km;0.78;6.87
21068;Santa Bárbara de Casa;ANDEVALO OCCIDENTAL;Huelva;Andalucía;1128.0;146.96;63.06;>60 km;0.09;6.92
40047;Castro de Fuentidueña;SEPULVEDA;Segovia;Castilla y León;48.0;19.71;63.08;>60 km;62.07;2.13
17036;Campdevànol;RIPOLLES;Girona;Cataluña/Catalunya;3262.0;32.77;63.09;>60 km;0.66;1.15
40013;Aldeasoña;SEPULVEDA;Segovia;Castilla y León;67.0;18.61;63.21;>60 km;8.77;8.06
02082;Villatoya;MANCHUELA;Albacete;Castilla-La Mancha;113.0;18.67;63.24;>60 km;13.68;4.63
05199;San Bartolomé de Béjar;BARCO AVILA-PIEDRAHITA;Ávila;Castilla y León;49.0;16.5;63.3;>60 km;4.76;11.36
37177;El Maíllo;CIUDAD RODRIGO;Salamanca;Castilla y León;282.0;46.31;63.33;>60 km;1.88;4.06
22107;Fanlo;SOBRARBE;Huesca;Aragón;118.0;187.19;63.53;>60 km;6.19;14.56
46247;Tuéjar;ALTO TURIA;València/Valencia;Comunitat Valenciana;1233.0;121.9;63.56;>60 km;2.83;5.93
27005;Barreiros;COSTA;Lugo;Galicia;3030.0;72.75;63.72;>60 km;2.04;0.97
33074;Vegadeo;VEGADEO;Asturias;Principado de Asturias;3930.0;83.4;64.13;>60 km;1.24;0.41
46036;Alpuente;ALTO TURIA;València/Valencia;Comunitat Valenciana;700.0;138.31;64.17;>60 km;3.45;6.22
37212;Navacarros;LA SIERRA;Salamanca;Castilla y León;133.0;8.55;64.23;>60 km;23.47;9.92
22190;El Pueyo de Araguás;SOBRARBE;Huesca;Aragón;171.0;61.89;64.23;>60 km;8.44;2.4
17192;Setcases;RIPOLLES;Girona;Cataluña/Catalunya;191.0;49.1;64.37;>60 km;10.12;3.24
09151;Gumiel de Izán;LA RIBERA;Burgos;Castilla y León;584.0;75.45;64.49;>60 km;1.46;5.04
21036;La Granada de Río-Tinto;ANDEVALO ORIENTAL;Huelva;Andalucía;244.0;44.77;64.51;>60 km;2.98;0.83
31106;Fontellas;RIBERA BAJA;Navarra;Comunidad Foral de Navarra;1022.0;22.25;64.58;>60 km;1.63;2.3
16204;Tébar;MANCHUELA;Cuenca;Castilla-La Mancha;293.0;98.96;64.83;>60 km;4.29;0.34
19202;La Olmeda de Jadraque;SIERRA;Guadalajara;Castilla-La Mancha;19.0;11.7;64.98;>60 km;66.67;26.67
41054;Lora de Estepa;DE ESTEPA;Sevilla;Andalucía;888.0;18.08;65.03;>60 km;1.74;1.49
17145;Ribes de Freser;RIPOLLES;Girona;Cataluña/Catalunya;1847.0;41.74;65.24;>60 km;1.19;3.36
31064;Cadreita;RIBERA ALTA ARAGON;Navarra;Comunidad Foral de Navarra;2197.0;27.26;65.4;>60 km;2.61;7.43
19001;Abánades;ALCARRIA ALTA;Guadalajara;Castilla-La Mancha;60.0;36.06;65.6;>60 km;3.77;9.09
44129;Jatiel;BAJO ARAGON;Teruel;Aragón;49.0;10.85;66.03;>60 km;12.5;8.89
12045;Cinctorres;ALTO MAESTRAZGO;Castelló/Castellón;Comunitat Valenciana;442.0;35.08;66.04;>60 km;1.25;9.41
22230;Torla-Ordesa;SOBRARBE;Huesca;Aragón;335.0;185.42;66.08;>60 km;0.34;12.04
44210;Sarrión;HOYA DE TERUEL;Teruel;Aragón;1216.0;140.28;66.19;>60 km;5.38;1.84
16015;La Almarcha;MANCHA ALTA;Cuenca;Castilla-La Mancha;423.0;64.31;66.24;>60 km;10.4;2.17
37080;Cantagallo;LA SIERRA;Salamanca;Castilla y León;279.0;7.52;66.64;>60 km;2.69;4.49
31249;Valtierra;RIBERA BAJA;Navarra;Comunidad Foral de Navarra;2464.0;50.25;66.65;>60 km;2.78;1.03
17037;Campelles;RIPOLLES;Girona;Cataluña/Catalunya;165.0;18.78;66.98;>60 km;12.03;10.74
44240;Valbona;HOYA DE TERUEL;Teruel;Aragón;192.0;40.72;67.04;>60 km;5.75;4.35
16016;Almendros;MANCHA ALTA;Cuenca;Castilla-La Mancha;238.0;63.06;67.26;>60 km;4.0;1.71
16125;Minglanilla;MANCHUELA;Cuenca;Castilla-La Mancha;2322.0;109.52;67.26;>60 km;1.18;3.8
46241;Titaguas;ALTO TURIA;València/Valencia;Comunitat Valenciana;494.0;63.2;67.36;>60 km;2.4;5.11
31105;Fitero;RIBERA BAJA;Navarra;Comunidad Foral de Navarra;2222.0;43.2;67.41;>60 km;3.17;6.78
19244;Sacecorbo;ALCARRIA ALTA;Guadalajara;Castilla-La Mancha;97.0;72.39;67.6;>60 km;7.06;6.59
46095;Caudete de las Fuentes;REQUENA-UTIEL;València/Valencia;Comunitat Valenciana;720.0;34.59;67.68;>60 km;0.72;2.71
25139;Montellà i Martinet;CERDANYA;Lleida;Cataluña/Catalunya;620.0;55.2;67.74;>60 km;7.58;4.03
16130;Montalbo;MANCHA ALTA;Cuenca;Castilla-La Mancha;705.0;73.91;67.97;>60 km;7.03;5.22
10042;Campillo de Deleitosa;NAVALMORAL DE LA MATA;Cáceres;Extremadura;84.0;25.61;68.12;>60 km;25.81;7.69
42094;Garray;SORIA;Soria;Castilla y León;785.0;76.18;68.5;>60 km;1.9;4.67
50157;Malón;BORJA;Zaragoza;Aragón;442.0;5.66;68.58;>60 km;14.86;19.14
34185;Triollo;CERVERA;Palencia;Castilla y León;74.0;63.27;68.63;>60 km;10.94;4.23
50281;Vierlas;BORJA;Zaragoza;Aragón;90.0;2.67;68.72;>60 km;12.16;8.43
42042;Buitrago;CAMPO DE GOMARA;Soria;Castilla y León;74.0;5.14;68.89;>60 km;22.03;2.78
09152;Gumiel de Mercado;LA RIBERA;Burgos;Castilla y León;380.0;57.67;68.9;>60 km;20.65;1.6
50227;Romanos;DAROCA;Zaragoza;Aragón;145.0;19.53;68.97;>60 km;10.92;9.85
19061;Campisábalos;SIERRA;Guadalajara;Castilla-La Mancha;80.0;53.97;69.04;>60 km;26.92;21.21
31048;Barillas;RIBERA BAJA;Navarra;Comunidad Foral de Navarra;238.0;2.9;69.07;>60 km;7.76;0.85
12099;Sant Jordi/San Jorge;LITORAL NORTE;Castelló/Castellón;Comunitat Valenciana;1381.0;36.54;69.09;>60 km;13.69;29.92
44012;Alcalá de la Selva;MAESTRAZGO;Teruel;Aragón;378.0;104.97;69.11;>60 km;1.44;7.39
43078;Masdenverge;MONTSIA;Tarragona;Cataluña/Catalunya;1149.0;14.66;69.32;>60 km;4.03;3.61
50122;Grisel;BORJA;Zaragoza;Aragón;96.0;14.5;69.36;>60 km;23.88;15.66
22170;Panticosa;JACETANIA;Huesca;Aragón;909.0;96.06;69.42;>60 km;8.02;7.07
17201;Toses;RIPOLLES;Girona;Cataluña/Catalunya;191.0;57.91;69.55;>60 km;7.88;7.3
22078;Canfranc;JACETANIA;Huesca;Aragón;612.0;71.64;69.63;>60 km;12.59;2.17
44088;La Cuba;MAESTRAZGO;Teruel;Aragón;50.0;6.52;69.65;>60 km;2.44;19.05
50152;Maella;CASPE;Zaragoza;Aragón;2089.0;174.93;69.93;>60 km;2.74;1.31
40097;Grajera;SEPULVEDA;Segovia;Castilla y León;256.0;12.68;69.96;>60 km;9.87;4.49
44007;Alba;CUENCA DEL JILOCA;Teruel;Aragón;187.0;69.51;70.12;>60 km;3.37;1.63
44152;Monforte de Moyuela;SERRANIA DE MONTALBAN;Teruel;Aragón;75.0;47.66;70.14;>60 km;9.23;5.63
16174;Puebla del Salvador;MANCHUELA;Cuenca;Castilla-La Mancha;197.0;48.07;70.22;>60 km;1.09;6.49
17006;Alp;CERDANYA;Girona;Cataluña/Catalunya;1728.0;44.38;70.25;>60 km;5.52;5.05
17043;Queralbs;RIPOLLES;Girona;Cataluña/Catalunya;206.0;93.91;70.32;>60 km;2.69;7.85
19011;Alcolea del Pinar;ALCARRIA ALTA;Guadalajara;Castilla-La Mancha;336.0;113.26;70.65;>60 km;1.56;3.07
21045;Linares de la Sierra;SIERRA;Huelva;Andalucía;275.0;29.27;70.67;>60 km;2.29;2.61
44263;Villastar;HOYA DE TERUEL;Teruel;Aragón;551.0;39.04;70.71;>60 km;10.93;0.55
50140;Litago;BORJA;Zaragoza;Aragón;192.0;15.3;70.79;>60 km;14.46;1.05
12075;la Mata de Morella;ALTO MAESTRAZGO;Castelló/Castellón;Comunitat Valenciana;184.0;15.17;71.09;>60 km;4.32;8.88
31233;Tulebras;RIBERA BAJA;Navarra;Comunidad Foral de Navarra;155.0;3.81;71.3;>60 km;1.49;13.97
18082;Galera;HUESCAR;Granada;Andalucía;1116.0;118.2;71.36;>60 km;1.56;0.81
17061;Das;CERDANYA;Girona;Cataluña/Catalunya;270.0;14.91;71.48;>60 km;9.25;8.87
25190;Salàs de Pallars;PALLARS JUSSA;Lleida;Cataluña/Catalunya;349.0;21.19;71.48;>60 km;5.86;1.75
10116;Malpartida de Plasencia;PLASENCIA;Cáceres;Extremadura;4673.0;372.97;71.66;>60 km;0.76;0.78
25051;Bellver de Cerdanya;CERDANYA;Lleida;Cataluña/Catalunya;2260.0;97.94;71.91;>60 km;7.88;5.85
10065;Collado de la Vera;JARAIZ DE LA VERA;Cáceres;Extremadura;276.0;44.96;72.08;>60 km;14.21;27.19
50101;Escatrón;CASPE;Zaragoza;Aragón;1177.0;95.14;72.12;>60 km;9.16;5.09
31070;Castejón;RIBERA BAJA;Navarra;Comunidad Foral de Navarra;4473.0;18.06;72.44;>60 km;4.79;3.88
50188;Nombrevilla;DAROCA;Zaragoza;Aragón;39.0;17.56;72.45;>60 km;20.69;11.43
40154;Pajarejos;SEPULVEDA;Segovia;Castilla y León;24.0;8.25;72.58;>60 km;75.0;14.29
10173;Saucedilla;NAVALMORAL DE LA MATA;Cáceres;Extremadura;994.0;60.44;72.59;>60 km;1.28;14.38
42093;Fuentestrún;TIERRAS ALTAS Y VALLE DEL TERA;Soria;Castilla y León;52.0;9.18;72.65;>60 km;5.0;23.81
25185;Ribera d'Urgellet;ALT URGELL;Lleida;Cataluña/Catalunya;965.0;107.44;72.7;>60 km;2.6;1.9
40161;Carabias;SEPULVEDA;Segovia;Castilla y León;54.0;25.84;72.84;>60 km;2.04;8.0
05085;Gil García;BARCO AVILA-PIEDRAHITA;Ávila;Castilla y León;48.0;15.46;73.01;>60 km;16.67;14.29
42061;Cidones;SORIA;Soria;Castilla y León;314.0;71.14;73.34;>60 km;1.34;3.97
19139;Hombrados;MOLINA DE ARAGON;Guadalajara;Castilla-La Mancha;43.0;37.82;73.62;>60 km;34.48;10.26
31176;Murchante;RIBERA BAJA;Navarra;Comunidad Foral de Navarra;4239.0;13.21;73.65;>60 km;1.15;2.52
12101;San Rafael del Río;BAJO MAESTRAZGO;Castelló/Castellón;Comunitat Valenciana;530.0;21.17;73.89;>60 km;1.3;13.25
12112;Todolella;ALTO MAESTRAZGO;Castelló/Castellón;Comunitat Valenciana;147.0;34.04;74.26;>60 km;5.07;1.38
17069;Fontanals de Cerdanya;CERDANYA;Girona;Cataluña/Catalunya;531.0;28.66;74.38;>60 km;11.21;4.94
43062;Freginals;MONTSIA;Tarragona;Cataluña/Catalunya;424.0;17.41;74.44;>60 km;5.96;8.44
21033;Fuenteheridos;SIERRA;Huelva;Andalucía;814.0;10.94;74.5;>60 km;20.55;8.39
31068;Cascante;RIBERA BAJA;Navarra;Comunidad Foral de Navarra;4131.0;62.9;74.53;>60 km;3.77;4.27
44101;Ferreruela de Huerva;SERRANIA DE MONTALBAN;Teruel;Aragón;78.0;20.43;74.55;>60 km;17.46;5.41
17084;Isòvol;CERDANYA;Girona;Cataluña/Catalunya;330.0;10.72;74.61;>60 km;12.95;5.1
09155;Haza;LA RIBERA;Burgos;Castilla y León;34.0;82.24;74.64;>60 km;7.69;21.43
25179;Prullans;CERDANYA;Lleida;Cataluña/Catalunya;252.0;21.21;74.67;>60 km;9.82;2.44
12061;Forcall;ALTO MAESTRAZGO;Castelló/Castellón;Comunitat Valenciana;477.0;39.23;74.7;>60 km;0.22;5.07
46129;Fuenterrobles;REQUENA-UTIEL;València/Valencia;Comunitat Valenciana;695.0;49.44;74.91;>60 km;1.76;0.14
42034;Beratón;CAMPO DE GOMARA;Soria;Castilla y León;41.0;40.89;75.03;>60 km;31.03;7.89
21048;Los Marines;SIERRA;Huelva;Andalucía;424.0;10.0;75.07;>60 km;1.99;3.41
40170;Riaza;SEPULVEDA;Segovia;Castilla y León;2144.0;149.29;75.46;>60 km;1.72;0.42
22074;Campo;RIBARGORZA;Huesca;Aragón;483.0;22.88;75.87;>60 km;42.11;5.23
21024;Corteconcepción;SIERRA;Huelva;Andalucía;573.0;49.21;76.55;>60 km;5.16;0.35
50289;Villanueva de Jiloca;DAROCA;Zaragoza;Aragón;69.0;7.34;76.72;>60 km;23.91;21.05
12137;Villores;ALTO MAESTRAZGO;Castelló/Castellón;Comunitat Valenciana;53.0;5.31;77.08;>60 km;9.52;15.22
44024;Anadón;SERRANIA DE MONTALBAN;Teruel;Aragón;34.0;24.79;77.18;>60 km;18.52;6.25
42110;Matalebreras;CAMPO DE GOMARA;Soria;Castilla y León;81.0;41.6;77.32;>60 km;1.59;26.56
50253;Terrer;CALATAYUD;Zaragoza;Aragón;585.0;33.37;77.38;>60 km;9.28;10.38
50084;Clarés de Ribota;CALATAYUD;Zaragoza;Aragón;70.0;18.69;77.41;>60 km;4.62;2.94
44239;Valacloche;HOYA DE TERUEL;Teruel;Aragón;32.0;15.02;77.41;>60 km;14.29;33.33
44102;Fonfría;SERRANIA DE MONTALBAN;Teruel;Aragón;35.0;20.58;77.53;>60 km;3.57;20.69
17024;Bolvir;CERDANYA;Girona;Cataluña/Catalunya;497.0;10.56;77.56;>60 km;27.68;1.64
25088;Estamariu;ALT URGELL;Lleida;Cataluña/Catalunya;132.0;21.44;77.62;>60 km;8.4;2.33
42208;Villar del Campo;CAMPO DE GOMARA;Soria;Castilla y León;30.0;25.27;77.74;>60 km;18.18;15.38
44103;Formiche Alto;MAESTRAZGO;Teruel;Aragón;158.0;78.17;77.74;>60 km;2.65;1.94
22057;Bielsa;SOBRARBE;Huesca;Aragón;487.0;202.54;78.23;>60 km;1.05;1.25
12093;la Pobla de Benifassà;ALTO MAESTRAZGO;Castelló/Castellón;Comunitat Valenciana;240.0;136.27;78.52;>60 km;8.12;12.68
44084;Cortes de Aragón;SERRANIA DE MONTALBAN;Teruel;Aragón;65.0;24.43;78.6;>60 km;3.28;3.17
06096;Orellana de la Sierra;DON BENITO;Badajoz;Extremadura;261.0;16.68;78.66;>60 km;8.51;2.35
12068;Herbers;ALTO MAESTRAZGO;Castelló/Castellón;Comunitat Valenciana;69.0;27.14;79.07;>60 km;8.16;30.19
44142;Maicas;SERRANIA DE MONTALBAN;Teruel;Aragón;35.0;24.76;79.1;>60 km;14.81;12.9
35007;Betancuria;FUERTEVENTURA;Las Palmas;Canarias;812.0;103.65;79.13;>60 km;4.24;6.56
44054;Camarena de la Sierra;HOYA DE TERUEL;Teruel;Aragón;142.0;79.53;80.3;>60 km;2.65;22.41
