Mun_Code;Municipality;Population_2024;Distance_to_50k_city_km;Distance_class;Var_2011_2017_pct;Var_2018_2021_pct;Var_2021_2024_pct;Municipality_size;Comarca;Province;CCAA
02023;Casas de Ves;548,0;60,57;>60 km;-16,04;-4,08;-2,84;<1,000 (very small rural);MANCHUELA;Albacete;Castilla-La Mancha
26056;Cuzcurrita de Río Tirón;549,0;40,7;30-60 km;-8,82;6,97;5,17;<1,000 (very small rural);RIOJA ALTA;La Rioja;La Rioja
24006;Ardón;550,0;17,65;<=30 km;-10,02;5,44;-2,14;<1,000 (very small rural);EL PARAMO;León;Castilla y León
44022;Alloza;551,0;85,98;>60 km;-15,26;-0,86;-4,51;<1,000 (very small rural);BAJO ARAGON;Teruel;Aragón
44263;Villastar;551,0;70,71;>60 km;11,83;10,93;0,55;<1,000 (very small rural);HOYA DE TERUEL;Teruel;Aragón
02016;Bienservida;552,0;81,01;>60 km;-15,64;-2,46;-7,23;<1,000 (very small rural);SIERRA ALCARAZ;Albacete;Castilla-La Mancha
24198;Vega de Valcarce;552,0;39,46;30-60 km;-11,66;-4,3;-4,5;<1,000 (very small rural);BIERZO;León;Castilla y León
43098;Nulles;552,0;13,51;<=30 km;0,65;8,18;6,98;<1,000 (very small rural);ALT CAMP;Tarragona;Cataluña/Catalunya
50081;Cetina;552,0;97,9;>60 km;-11,79;-2,36;-4,5;<1,000 (very small rural);CALATAYUD;Zaragoza;Aragón
28166;Valverde de Alcalá;553,0;11,53;<=30 km;-2,29;19,91;6,76;<1,000 (very small rural);CAMPIÑA;Madrid;Comunidad de Madrid
05227;Santa María del Tiétar;553,0;40,47;30-60 km;-22,43;11,01;14,26;<1,000 (very small rural);VALLE DEL TIETAR;Ávila;Castilla y León
03072;Gaianes;553,0;17,46;<=30 km;1,36;7,22;9,5;<1,000 (very small rural);MONTAÑA;Alacant/Alicante;Comunitat Valenciana
43169;Vilaplana;553,0;13,28;<=30 km;-8,45;-7,43;3,17;<1,000 (very small rural);BAIX CAMP;Tarragona;Cataluña/Catalunya
20023;Berrobi;553,0;16,89;<=30 km;0,52;-0,66;-7,53;<1,000 (very small rural);TOLOSA;Gipuzkoa;País Vasco/Euskadi
01027;Iruraiz-Gauna;553,0;17,57;<=30 km;-0,75;2,32;4,54;<1,000 (very small rural);LLANADA ALAVESA;Araba/Álava;País Vasco/Euskadi
08170;Els Prats de Rei;553,0;22,87;<=30 km;0,56;1,1;0,36;<1,000 (very small rural);ANOIA;Barcelona;Cataluña/Catalunya
24091;Luyego;554,0;32,47;30-60 km;-12,85;-12,56;-1,77;<1,000 (very small rural);LA CABRERA;León;Castilla y León
19092;Cogolludo;554,0;33,46;30-60 km;-13,41;0,55;0,36;<1,000 (very small rural);SIERRA;Guadalajara;Castilla-La Mancha
43032;Bot;554,0;64,6;>60 km;-12,12;-5,82;-2,12;<1,000 (very small rural);TERRA ALTA;Tarragona;Cataluña/Catalunya
16148;Palomares del Campo;555,0;61,36;>60 km;-15,86;-8,64;-2,8;<1,000 (very small rural);MANCHA ALTA;Cuenca;Castilla-La Mancha
10213;Villar del Pedroso;556,0;48,48;30-60 km;-7,36;-9,39;-0,71;<1,000 (very small rural);NAVALMORAL DE LA MATA;Cáceres;Extremadura
22150;Loporzano;557,0;14,59;<=30 km;-7,28;9,96;-2,96;<1,000 (very small rural);HOYA DE HUESCA;Huesca;Aragón
18018;Alquife;557,0;42,76;30-60 km;-9,89;-10,1;-0,71;<1,000 (very small rural);GUADIX;Granada;Andalucía
04008;Alcóntar;557,0;54,63;30-60 km;-4,63;2,65;2,77;<1,000 (very small rural);ALTO ALMAZORA;Almería;Andalucía
09276;La Puebla de Arganzón;557,0;13,78;<=30 km;-2,9;3,64;8,58;<1,000 (very small rural);BUREBA-EBRO;Burgos;Castilla y León
33071;Taramundi;558,0;56,27;30-60 km;-10,93;-8,36;-5,74;<1,000 (very small rural);VEGADEO;Asturias;Principado de Asturias
03029;Benigembla;559,0;21,35;<=30 km;-28,55;8,78;15,73;<1,000 (very small rural);MARQUESADO;Alacant/Alicante;Comunitat Valenciana
46133;Gestalgar;560,0;32,86;30-60 km;-27,05;-2,35;3,51;<1,000 (very small rural);CAMPOS DE LIRIA;València/Valencia;Comunitat Valenciana
46071;Bicorp;560,0;44,0;30-60 km;-8,52;0,57;6,26;<1,000 (very small rural);ENGUERA Y LA CANAL;València/Valencia;Comunitat Valenciana
10194;Torrequemada;560,0;19,08;<=30 km;-3,93;-0,7;-1,06;<1,000 (very small rural);CACERES;Cáceres;Extremadura
16245;Villalba de la Sierra;561,0;8,33;<=30 km;-10,57;-1,47;19,62;<1,000 (very small rural);SERRANIA MEDIA;Cuenca;Castilla-La Mancha
47121;Pollos;562,0;38,39;30-60 km;-12,11;3,04;-8,02;<1,000 (very small rural);SUR;Valladolid;Castilla y León
44037;Beceite;562,0;86,14;>60 km;-9,38;0,55;3,31;<1,000 (very small rural);BAJO ARAGON;Teruel;Aragón
02080;Villapalacios;562,0;77,35;>60 km;-15,5;-5,6;1,08;<1,000 (very small rural);SIERRA ALCARAZ;Albacete;Castilla-La Mancha
06062;Helechosa de los Montes;562,0;67,64;>60 km;-9,89;-6,28;-8,17;<1,000 (very small rural);HERRERA DUQUE;Badajoz;Extremadura
24224;Villares de Órbigo;563,0;31,69;30-60 km;-10,45;-4,55;-4,09;<1,000 (very small rural);ASTORGA;León;Castilla y León
40004;Aguilafuente;564,0;37,45;30-60 km;-16,43;-5,11;1,26;<1,000 (very small rural);CUELLAR;Segovia;Castilla y León
10056;Casas de Millán;564,0;48,99;30-60 km;-9,96;-4,96;1,44;<1,000 (very small rural);CACERES;Cáceres;Extremadura
26019;Arrúbal;565,0;17,07;<=30 km;-2,44;10,04;5,21;<1,000 (very small rural);RIOJA MEDIA;La Rioja;La Rioja
45179;Valdeverdeja;565,0;39,91;30-60 km;-17,29;-6,66;3,29;<1,000 (very small rural);TALAVERA;Toledo;Castilla-La Mancha
31136;Juslapeña/Txulapain;565,0;10,8;<=30 km;-2,83;6,36;-3,42;<1,000 (very small rural);CUENCA PAMPLONA;Navarra;Comunidad Foral de Navarra
37207;Moriscos;566,0;9,96;<=30 km;7,06;26,82;16,22;<1,000 (very small rural);SALAMANCA;Salamanca;Castilla y León
06144;Valverde de Llerena;566,0;91,34;>60 km;-9,87;-6,14;0,0;<1,000 (very small rural);AZUAGA;Badajoz;Extremadura
17082;Guils de Cerdanya;566,0;81,34;>60 km;-7,08;11,15;-3,74;<1,000 (very small rural);CERDANYA;Girona;Cataluña/Catalunya
34076;Fuentes de Nava;567,0;20,53;<=30 km;-9,05;-5,16;-9,28;<1,000 (very small rural);CAMPOS;Palencia;Castilla y León
13006;Alcoba;567,0;53,6;30-60 km;-13,6;-10,3;5,0;<1,000 (very small rural);MONTES NORTE;Ciudad Real;Castilla-La Mancha
22163;Nueno;568,0;19,34;<=30 km;-3,94;10,34;-3,24;<1,000 (very small rural);HOYA DE HUESCA;Huesca;Aragón
43124;La Riba;569,0;18,1;<=30 km;-13,36;-0,17;-1,04;<1,000 (very small rural);ALT CAMP;Tarragona;Cataluña/Catalunya
08151;Oristà;569,0;32,56;30-60 km;-3,87;1,86;4,02;<1,000 (very small rural);OSONA;Barcelona;Cataluña/Catalunya
44086;Cretas;570,0;80,98;>60 km;-5,77;-2,8;2,7;<1,000 (very small rural);BAJO ARAGON;Teruel;Aragón
31080;Dicastillo;571,0;35,68;30-60 km;-10,92;-1,67;-3,06;<1,000 (very small rural);TIERRA ESTELLA;Navarra;Comunidad Foral de Navarra
22250;Villanúa;571,0;62,15;>60 km;-12,11;17,23;8,97;<1,000 (very small rural);JACETANIA;Huesca;Aragón
44161;Muniesa;572,0;68,57;>60 km;-5,26;-4,67;0,18;<1,000 (very small rural);BAJO ARAGON;Teruel;Aragón
10119;Membrío;572,0;59,42;30-60 km;-15,53;-7,41;-2,56;<1,000 (very small rural);VALENCIA DE ALCANTARA;Cáceres;Extremadura
24003;Alija del Infantado;573,0;53,27;30-60 km;-16,93;-11,48;-3,54;<1,000 (very small rural);LA BAÑEZA;León;Castilla y León
43079;Masllorenç;573,0;19,87;<=30 km;-7,81;2,01;12,8;<1,000 (very small rural);BAIX PENEDES;Tarragona;Cataluña/Catalunya
21024;Corteconcepción;573,0;76,55;>60 km;-9,87;5,16;0,35;<1,000 (very small rural);SIERRA;Huelva;Andalucía
23043;Hornos;573,0;79,85;>60 km;-6,52;-3,06;-4,66;<1,000 (very small rural);SIERRA DE SEGURA;Jaén;Andalucía
47011;Ataquines;573,0;52,77;30-60 km;-16,25;2,73;1,6;<1,000 (very small rural);SUR;Valladolid;Castilla y León
12108;Suera/Sueras;573,0;19,34;<=30 km;-22,32;6,54;3,43;<1,000 (very small rural);PALANCIA;Castelló/Castellón;Comunitat Valenciana
04901;Las Tres Villas;574,0;43,61;30-60 km;-15,3;-1,05;1,77;<1,000 (very small rural);RIO NACIMIENTO;Almería;Andalucía
09390;Torresandino;574,0;54,28;30-60 km;-7,92;-10,05;-2,88;<1,000 (very small rural);ARLANZA;Burgos;Castilla y León
08201;Sant Boi de Lluçanès;575,0;46,23;30-60 km;-1,53;7,71;0,35;<1,000 (very small rural);OSONA;Barcelona;Cataluña/Catalunya
50200;Paniza;575,0;50,71;30-60 km;-15,14;-3,94;-5,58;<1,000 (very small rural);LA ALMUNIA DE DOÑA GODINA;Zaragoza;Aragón
18042;Capileira;576,0;29,12;<=30 km;4,1;3,94;-0,69;<1,000 (very small rural);LAS ALPUJARRAS;Granada;Andalucía
17135;Pont de Molins;576,0;38,09;30-60 km;4,32;-2,26;11,2;<1,000 (very small rural);ALT EMPORDA;Girona;Cataluña/Catalunya
48035;Fruiz;576,0;14,27;<=30 km;16,42;0,55;5,11;<1,000 (very small rural);MUNGUIA;Bizkaia;País Vasco/Euskadi
10003;Acebo;576,0;96,85;>60 km;-11,49;-3,45;2,86;<1,000 (very small rural);CORIA;Cáceres;Extremadura
33050;Ponga;576,0;47,44;30-60 km;-9,45;-4,01;0,35;<1,000 (very small rural);CANGAS DE ONIS;Asturias;Principado de Asturias
07007;Banyalbufar;577,0;14,6;<=30 km;-16,39;7,75;6,46;<1,000 (very small rural);MALLORCA;Illes Balears;Illes Balears
46175;Montitxelvo/Montichelvo;577,0;14,57;<=30 km;-8,08;-2,81;-1,87;<1,000 (very small rural);VALLES DE ALBAIDA;València/Valencia;Comunitat Valenciana
37160;Hinojosa de Duero;577,0;92,61;>60 km;-4,29;-7,92;-6,33;<1,000 (very small rural);VITIGUDINO;Salamanca;Castilla y León
10054;Casas del Castañar;578,0;91,91;>60 km;-4,19;-8,61;8,85;<1,000 (very small rural);PLASENCIA;Cáceres;Extremadura
29064;Jubrique;578,0;11,9;<=30 km;-24,58;-1,07;4,52;<1,000 (very small rural);SERRANIA DE RONDA;Málaga;Andalucía
34010;Ampudia;579,0;19,29;<=30 km;0,0;-3,54;-3,5;<1,000 (very small rural);CAMPOS;Palencia;Castilla y León
48010;Arrieta;579,0;17,43;<=30 km;4,06;1,41;0,7;<1,000 (very small rural);MUNGUIA;Bizkaia;País Vasco/Euskadi
28025;Brea de Tajo;579,0;28,18;<=30 km;-2,88;-0,38;10,71;<1,000 (very small rural);VEGAS;Madrid;Comunidad de Madrid
50056;Botorrita;579,0;22,91;<=30 km;-3,8;3,61;12,21;<1,000 (very small rural);ZARAGOZA;Zaragoza;Aragón
37300;Los Santos;580,0;48,54;30-60 km;-2,91;-3,09;-2,52;<1,000 (very small rural);LA SIERRA;Salamanca;Castilla y León
28128;Rozas de Puerto Real;580,0;41,42;30-60 km;14,59;11,95;-1,69;<1,000 (very small rural);SUR OCCIDENTAL;Madrid;Comunidad de Madrid
44241;Valdealgorfa;580,0;86,12;>60 km;-6,37;-5,31;-1,53;<1,000 (very small rural);BAJO ARAGON;Teruel;Aragón
20066;Errezil;580,0;20,81;<=30 km;-4,45;-1,87;0,35;<1,000 (very small rural);UROLA COSTA;Gipuzkoa;País Vasco/Euskadi
39033;Herrerías;581,0;35,49;30-60 km;-2,81;-3,28;-1,36;<1,000 (very small rural);COSTERA;Cantabria;Cantabria
03084;l'Orxa/Lorcha;581,0;17,0;<=30 km;-19,63;-2,01;-0,51;<1,000 (very small rural);MONTAÑA;Alacant/Alicante;Comunitat Valenciana
10005;Aceituna;581,0;85,61;>60 km;-3,06;-3,29;-1,02;<1,000 (very small rural);PLASENCIA;Cáceres;Extremadura
24132;Riello;582,0;43,75;30-60 km;-13,25;-0,96;-5,52;<1,000 (very small rural);LA MONTAÑA DE LUNA;León;Castilla y León
19124;Fuentenovilla;583,0;26,24;<=30 km;-13,21;7,6;3,0;<1,000 (very small rural);CAMPIÑA;Guadalajara;Castilla-La Mancha
34108;Monzón de Campos;583,0;15,65;<=30 km;-7,92;-2,3;-2,18;<1,000 (very small rural);CAMPOS;Palencia;Castilla y León
09151;Gumiel de Izán;584,0;64,49;>60 km;-14,44;1,46;5,04;<1,000 (very small rural);LA RIBERA;Burgos;Castilla y León
03136;la Vall de Gallinera;584,0;17,24;<=30 km;-14,41;-5,43;4,85;<1,000 (very small rural);MARQUESADO;Alacant/Alicante;Comunitat Valenciana
25131;Massalcoreig;584,0;26,69;<=30 km;1,2;2,39;-2,5;<1,000 (very small rural);SEGRIA;Lleida;Cataluña/Catalunya
17128;Pau;584,0;42,87;30-60 km;-8,83;7,5;-0,68;<1,000 (very small rural);ALT EMPORDA;Girona;Cataluña/Catalunya
04005;Alboloduy;585,0;31,82;30-60 km;-12,61;-1,45;-4,41;<1,000 (very small rural);RIO NACIMIENTO;Almería;Andalucía
03091;Murla;585,0;23,86;<=30 km;-21,67;11,36;6,56;<1,000 (very small rural);MARQUESADO;Alacant/Alicante;Comunitat Valenciana
12132;Vilanova d'Alcolea;585,0;29,2;<=30 km;-16,64;0,52;1,21;<1,000 (very small rural);LLANOS CENTRALES;Castelló/Castellón;Comunitat Valenciana
50253;Terrer;585,0;77,38;>60 km;-4,2;9,28;10,38;<1,000 (very small rural);CALATAYUD;Zaragoza;Aragón
50248;Sos del Rey Católico;585,0;51,85;30-60 km;-11,71;-2,38;1,92;<1,000 (very small rural);EGEA DE LOS CABALLEROS;Zaragoza;Aragón
49239;Villabuena del Puente;586,0;37,79;30-60 km;-14,88;-11,63;-5,94;<1,000 (very small rural);DUERO BAJO;Zamora;Castilla y León
13081;Terrinches;586,0;87,28;>60 km;-21,78;-9,18;-7,42;<1,000 (very small rural);CAMPO DE MONTIEL;Ciudad Real;Castilla-La Mancha
46153;Llocnou de Sant Jeroni;586,0;11,13;<=30 km;-4,56;2,77;5,21;<1,000 (very small rural);GANDIA;València/Valencia;Comunitat Valenciana
18909;Morelábor;587,0;37,18;30-60 km;-15,03;-4,85;-0,34;<1,000 (very small rural);IZNALLOZ;Granada;Andalucía
22174;Peralta de Alcofea;587,0;41,42;30-60 km;-6,95;2,49;1,91;<1,000 (very small rural);MONEGROS;Huesca;Aragón
29050;Cútar;587,0;12,83;<=30 km;-11,42;-1,95;-2,49;<1,000 (very small rural);VELEZ MALAGA;Málaga;Andalucía
25077;Coll de Nargó;587,0;68,64;>60 km;-8,07;-0,18;7,12;<1,000 (very small rural);ALT URGELL;Lleida;Cataluña/Catalunya
40901;Ortigosa del Monte;587,0;9,07;<=30 km;-0,54;2,11;1,21;<1,000 (very small rural);SEGOVIA;Segovia;Castilla y León
45104;Montearagón;588,0;18,45;<=30 km;-8,61;3,16;12,64;<1,000 (very small rural);TALAVERA;Toledo;Castilla-La Mancha
20035;Ezkio-Itsaso;588,0;32,66;30-60 km;0,0;6,78;-4,23;<1,000 (very small rural);GOIERRI;Gipuzkoa;País Vasco/Euskadi
29903;Montecorto;589,0;41,68;30-60 km;;-2,22;2,97;<1,000 (very small rural);SERRANIA DE RONDA;Málaga;Andalucía
50026;Alpartir;589,0;48,66;30-60 km;-4,21;4,32;-2,48;<1,000 (very small rural);LA ALMUNIA DE DOÑA GODINA;Zaragoza;Aragón
05076;El Fresno;591,0;10,05;<=30 km;5,11;-2,0;0,34;<1,000 (very small rural);AVILA;Ávila;Castilla y León
23032;Espeluy;591,0;21,42;<=30 km;-10,72;-5,29;-2,96;<1,000 (very small rural);CAMPIÑA DEL NORTE;Jaén;Andalucía
43120;Querol;591,0;30,78;30-60 km;-2,21;4,41;8,64;<1,000 (very small rural);ALT CAMP;Tarragona;Cataluña/Catalunya
31259;Igantzi;591,0;13,43;<=30 km;-1,42;-5,63;0,68;<1,000 (very small rural);NORD OCCIDENTAL;Navarra;Comunidad Foral de Navarra
23041;Higuera de Calatrava;591,0;35,48;30-60 km;-7,16;-2,44;-1,66;<1,000 (very small rural);CAMPIÑA DEL NORTE;Jaén;Andalucía
18010;Aldeire;592,0;45,77;30-60 km;-6,2;-0,8;-4,98;<1,000 (very small rural);GUADIX;Granada;Andalucía
10138;Pasarón de la Vera;592,0;82,85;>60 km;-3,55;-5,46;-2,31;<1,000 (very small rural);PLASENCIA;Cáceres;Extremadura
40228;Villaverde de Íscar;593,0;44,73;30-60 km;-13,26;-9,82;5,89;<1,000 (very small rural);CUELLAR;Segovia;Castilla y León
06134;Trasierra;593,0;84,94;>60 km;-7,2;-2,53;-3,89;<1,000 (very small rural);LLERENA;Badajoz;Extremadura
10099;Holguera;593,0;58,19;30-60 km;-13,52;-4,17;-4,35;<1,000 (very small rural);CORIA;Cáceres;Extremadura
02040;Hoya-Gonzalo;593,0;28,55;<=30 km;-14,49;-3,7;-0,84;<1,000 (very small rural);CENTRO;Albacete;Castilla-La Mancha
10011;Aldeacentenera;593,0;72,1;>60 km;-16,92;-1,39;4,4;<1,000 (very small rural);TRUJILLO;Cáceres;Extremadura
03001;l'Atzúbia;594,0;14,49;<=30 km;-9,04;-7,87;-2,46;<1,000 (very small rural);MARQUESADO;Alacant/Alicante;Comunitat Valenciana
08178;Rajadell;594,0;9,4;<=30 km;2,29;1,86;8,2;<1,000 (very small rural);BAGES;Barcelona;Cataluña/Catalunya
32066;Quintela de Leirado;594,0;30,21;30-60 km;-15,06;0,49;-3,26;<1,000 (very small rural);ORENSE;Ourense;Galicia
31045;Barásoain;594,0;22,56;<=30 km;0,78;-4,07;-3,1;<1,000 (very small rural);NAVARRA MEDIA;Navarra;Comunidad Foral de Navarra
46259;Villargordo del Cabriel;594,0;74,37;>60 km;-20,52;-0,17;1,54;<1,000 (very small rural);REQUENA-UTIEL;València/Valencia;Comunitat Valenciana
24145;San Emiliano;596,0;42,18;30-60 km;-3,97;-5,26;-5,4;<1,000 (very small rural);LA MONTAÑA DE LUNA;León;Castilla y León
24228;Villazala;596,0;32,84;30-60 km;-14,97;-5,5;-6,29;<1,000 (very small rural);EL PARAMO;León;Castilla y León
22113;La Fueva;597,0;63,59;>60 km;-4,1;2,51;-2,45;<1,000 (very small rural);SOBRARBE;Huesca;Aragón
23021;Carboneros;597,0;13,44;<=30 km;-5,45;0,33;-1,81;<1,000 (very small rural);SIERRA MORENA;Jaén;Andalucía
04041;Enix;598,0;11,23;<=30 km;-4,19;29,19;10,74;<1,000 (very small rural);CAMPO DALIAS;Almería;Andalucía
43076;Marçà;598,0;26,89;<=30 km;-5,64;2,17;-2,29;<1,000 (very small rural);PRIORAT;Tarragona;Cataluña/Catalunya
46189;el Palomar;598,0;19,12;<=30 km;-3,66;-2,43;6,41;<1,000 (very small rural);VALLES DE ALBAIDA;València/Valencia;Comunitat Valenciana
45114;Navamorcuende;599,0;20,52;<=30 km;-5,44;-2,4;-1,96;<1,000 (very small rural);TALAVERA;Toledo;Castilla-La Mancha
50136;Lécera;599,0;58,29;30-60 km;-9,49;-2,87;-6,7;<1,000 (very small rural);ZARAGOZA;Zaragoza;Aragón
49080;Fuentelapeña;599,0;39,71;30-60 km;-12,59;-4,99;-10,19;<1,000 (very small rural);DUERO BAJO;Zamora;Castilla y León
49176;Riofrío de Aliste;599,0;47,52;30-60 km;-17,43;-8,04;-4,77;<1,000 (very small rural);ALISTE;Zamora;Castilla y León
50004;Aguarón;599,0;48,74;30-60 km;-21,65;-2,38;-2,76;<1,000 (very small rural);LA ALMUNIA DE DOÑA GODINA;Zaragoza;Aragón
29087;Sedella;600,0;12,89;<=30 km;-13,51;-2,31;1,35;<1,000 (very small rural);VELEZ MALAGA;Málaga;Andalucía
10012;Aldea del Cano;600,0;15,25;<=30 km;-9,59;-1,61;-1,64;<1,000 (very small rural);CACERES;Cáceres;Extremadura
27033;Muras;600,0;49,19;30-60 km;-17,35;-3,93;-1,8;<1,000 (very small rural);TERRA CHA;Lugo;Galicia
41088;San Nicolás del Puerto;600,0;71,32;>60 km;-5,27;1,5;-1,32;<1,000 (very small rural);LA SIERRA NORTE;Sevilla;Andalucía
28107;Patones;602,0;32,8;30-60 km;3,17;0,19;14,89;<1,000 (very small rural);LOZOYA SOMOSIERRA;Madrid;Comunidad de Madrid
25002;Àger;602,0;43,1;30-60 km;-0,68;-3,76;2,38;<1,000 (very small rural);NOGUERA;Lleida;Cataluña/Catalunya
45150;San Bartolomé de las Abiertas;603,0;16,02;<=30 km;-21,36;-2,51;41,22;<1,000 (very small rural);TALAVERA;Toledo;Castilla-La Mancha
33003;Amieva;603,0;50,81;30-60 km;-13,06;-8,74;-2,11;<1,000 (very small rural);CANGAS DE ONIS;Asturias;Principado de Asturias
44056;Caminreal;603,0;89,38;>60 km;-14,21;2,42;-4,89;<1,000 (very small rural);CUENCA DEL JILOCA;Teruel;Aragón
45152;San Martín de Pusa;604,0;23,53;<=30 km;-19,13;-12,1;-0,98;<1,000 (very small rural);LA JARA;Toledo;Castilla-La Mancha
03124;Sella;604,0;14,82;<=30 km;-8,96;-1,2;4,5;<1,000 (very small rural);CENTRAL;Alacant/Alicante;Comunitat Valenciana
24102;Noceda del Bierzo;605,0;27,34;<=30 km;-11,28;-8,09;-3,2;<1,000 (very small rural);BIERZO;León;Castilla y León
02031;Férez;605,0;63,35;>60 km;-10,32;-6,82;-3,66;<1,000 (very small rural);SIERRA SEGURA;Albacete;Castilla-La Mancha
46239;Teresa de Cofrentes;605,0;52,27;30-60 km;-4,83;-4,92;-2,1;<1,000 (very small rural);VALLE DE AYORA;València/Valencia;Comunitat Valenciana
46057;Benicolet;605,0;12,36;<=30 km;-8,45;0,86;3,07;<1,000 (very small rural);VALLES DE ALBAIDA;València/Valencia;Comunitat Valenciana
25907;Torrefeta i Florejacs;605,0;47,76;30-60 km;-6,78;2,03;0,5;<1,000 (very small rural);SEGARRA;Lleida;Cataluña/Catalunya
45032;Camarenilla;606,0;16,55;<=30 km;-12,03;5,76;3,06;<1,000 (very small rural);TORRIJOS;Toledo;Castilla-La Mancha
18069;Dólar;606,0;53,88;30-60 km;2,9;2,58;-4,87;<1,000 (very small rural);GUADIX;Granada;Andalucía
08039;Campins;606,0;19,21;<=30 km;3,75;4,85;12,22;<1,000 (very small rural);VALLES ORIENTAL;Barcelona;Cataluña/Catalunya
47157;Sardón de Duero;607,0;30,34;30-60 km;-12,59;3,26;0,83;<1,000 (very small rural);SURESTE;Valladolid;Castilla y León
50201;Paracuellos de Jiloca;607,0;73,72;>60 km;-1,19;-5,66;7,05;<1,000 (very small rural);CALATAYUD;Zaragoza;Aragón
46140;Guardamar de la Safor;607,0;6,44;<=30 km;-5,98;11,41;10,97;<1,000 (very small rural);GANDIA;València/Valencia;Comunitat Valenciana
22069;Broto;608,0;54,32;30-60 km;1,66;6,21;7,8;<1,000 (very small rural);SOBRARBE;Huesca;Aragón
14075;Zuheros;608,0;48,39;30-60 km;-13,67;-1,09;-4,1;<1,000 (very small rural);PENIBETICA;Córdoba;Andalucía
39039;Luena;608,0;27,87;<=30 km;-13,94;3,66;-2,41;<1,000 (very small rural);PAS-IGUÑA;Cantabria;Cantabria
02011;Ayna;608,0;47,16;30-60 km;-16,63;-8,78;4,47;<1,000 (very small rural);SIERRA SEGURA;Albacete;Castilla-La Mancha
19007;Albares;608,0;34,68;30-60 km;-3,17;-11,3;26,93;<1,000 (very small rural);CAMPIÑA;Guadalajara;Castilla-La Mancha
43175;Vilalba dels Arcs;608,0;55,81;30-60 km;-9,56;-0,79;-3,49;<1,000 (very small rural);TERRA ALTA;Tarragona;Cataluña/Catalunya
27062;Triacastela;609,0;39,01;30-60 km;-14,77;-2,49;-2,87;<1,000 (very small rural);MONTAÑA;Lugo;Galicia
24004;Almanza;609,0;47,36;30-60 km;-10,08;6,81;2,18;<1,000 (very small rural);TIERRAS DE LEON;León;Castilla y León
18020;Arenas del Rey;610,0;30,32;30-60 km;-40,48;-47,03;-2,24;<1,000 (very small rural);ALHAMA;Granada;Andalucía
03003;Agres;610,0;11,63;<=30 km;-10,0;5,26;5,17;<1,000 (very small rural);MONTAÑA;Alacant/Alicante;Comunitat Valenciana
10202;Valdeobispo;610,0;81,27;>60 km;-9,52;-1,51;-6,73;<1,000 (very small rural);PLASENCIA;Cáceres;Extremadura
09163;Hontoria del Pinar;610,0;70,02;>60 km;-14,47;-3,74;-5,28;<1,000 (very small rural);DEMANDA;Burgos;Castilla y León
43167;Vilanova d'Escornalbou;610,0;16,69;<=30 km;-8,27;6,01;4,81;<1,000 (very small rural);BAIX CAMP;Tarragona;Cataluña/Catalunya
16904;Fuentenava de Jábaga;610,0;27,92;<=30 km;-7,37;0,38;15,75;<1,000 (very small rural);SERRANIA MEDIA;Cuenca;Castilla-La Mancha
16014;Aliaguilla;611,0;76,88;>60 km;-11,32;-2,28;-5,12;<1,000 (very small rural);SERRANIA BAJA;Cuenca;Castilla-La Mancha
43097;La Nou de Gaià;611,0;11,02;<=30 km;5,23;8,07;-0,81;<1,000 (very small rural);TARRAGONES;Tarragona;Cataluña/Catalunya
22078;Canfranc;612,0;69,63;>60 km;-12,58;12,59;2,17;<1,000 (very small rural);JACETANIA;Huesca;Aragón
09058;Buniel;612,0;11,14;<=30 km;13,28;11,42;1,16;<1,000 (very small rural);ARLANZON;Burgos;Castilla y León
18106;Játar;612,0;26,53;<=30 km;;1,67;0,49;<1,000 (very small rural);ALHAMA;Granada;Andalucía
43068;Godall;612,0;77,37;>60 km;-26,03;3,89;-0,33;<1,000 (very small rural);MONTSIA;Tarragona;Cataluña/Catalunya
41030;Castilleja del Campo;612,0;33,78;30-60 km;-3,09;1,28;-3,32;<1,000 (very small rural);EL ALJARAFE;Sevilla;Andalucía
37187;Matilla de los Caños del Río;613,0;25,49;<=30 km;-3,47;1,91;-4,07;<1,000 (very small rural);FUENTE DE SAN ESTEBAN;Salamanca;Castilla y León
45191;Villamuelas;613,0;21,41;<=30 km;-13,07;-1,13;0,0;<1,000 (very small rural);LA MANCHA;Toledo;Castilla-La Mancha
06111;Rena;613,0;53,68;30-60 km;-5,74;-2,41;0,99;<1,000 (very small rural);DON BENITO;Badajoz;Extremadura
47005;Alcazarén;614,0;32,34;30-60 km;-10,88;-1,25;-2,85;<1,000 (very small rural);SURESTE;Valladolid;Castilla y León
46024;Alfara de la Baronia;614,0;10,76;<=30 km;-4,8;9,46;4,07;<1,000 (very small rural);SAGUNTO;València/Valencia;Comunitat Valenciana
37070;Calvarrasa de Arriba;615,0;11,48;<=30 km;-9,46;-1,0;3,54;<1,000 (very small rural);ALBA DE TORMES;Salamanca;Castilla y León
44201;Rubielos de Mora;615,0;53,85;30-60 km;-16,64;0,8;-2,69;<1,000 (very small rural);MAESTRAZGO;Teruel;Aragón
