Mun_Code,Mun,pop_1996_2024 (k=28)
6083,Mérida,15.487169592899866
6084,Mirandilla,-6.245297215951844
6085,Monesterio,-17.3828125
6086,Montemolín,-28.21529745042493
6087,Monterrubio de la Serena,-31.49532710280374
6088,Montijo,-1.6020671834625324
6089,"Morera, La",-8.808290155440414
6090,"Nava de Santiago, La",-22.08013640238704
6091,Navalvillar de Pela,-14.51898485146567
6092,Nogales,-21.568627450980394
6093,Oliva de la Frontera,-18.61500412201154
6094,Oliva de Mérida,-18.17738791423002
6095,Olivenza,11.839222783122203
6096,Orellana de la Sierra,-37.25961538461539
6097,Orellana la Vieja,-32.90743155149935
6098,Palomas,-6.497175141242938
6099,"Parra, La",-9.513742071881607
6100,Peñalsordo,-50.717703349282296
6101,Peraleda del Zaucejo,-30.579710144927535
6102,Puebla de Alcocer,-28.580645161290324
6103,Puebla de la Calzada,6.896551724137931
6104,Puebla de la Reina,-22.25950782997763
6105,Puebla del Maestre,-32.51282051282051
6106,Puebla del Prior,-23.588039867109632
6107,Puebla de Obando,-10.594059405940595
6108,Puebla de Sancho Pérez,-13.69145103177203
6109,Quintana de la Serena,-17.576318223866792
6110,Reina,-42.04081632653061
6111,Rena,-9.453471196454949
6112,Retamal de Llerena,-28.97350993377483
6113,Ribera del Fresno,-7.435376125471972
6114,Risco,-48.99598393574297
6115,"Roca de la Sierra, La",-10.804174340085943
6116,Salvaleón,-29.531914893617024
6117,Salvatierra de los Barros,-22.514910536779322
6118,Sancti-Spíritus,-61.12600536193029
6119,San Pedro de Mérida,7.894736842105263
6120,Santa Amalia,-9.822866344605476
6121,Santa Marta,1.4936336924583742
6122,"Santos de Maimona, Los",0.8245877061469266
6123,San Vicente de Alcántara,-13.569174555721641
6124,Segura de León,-22.9247311827957
6125,Siruela,-29.414109206855322
6126,Solana de los Barros,-11.644073687869309
6127,Talarrubias,-13.116502266062383
6128,Talavera la Real,0.18910741301059003
6129,Táliga,-14.61836998706339
6130,Tamurejo,-30.419580419580424
6131,Torre de Miguel Sesmero,-2.666666666666667
6132,Torremayor,-11.2290008841733
6133,Torremejía,10.163609320773425
6134,Trasierra,-15.527065527065528
6135,Trujillanos,9.944311853619729
6136,Usagre,-18.841262364578427
6137,Valdecaballeros,-27.4672187715666
6138,Valdetorres,-18.050541516245488
6139,Valencia de las Torres,-45.33029612756264
6140,Valencia del Mombuey,-18.421052631578945
6141,Valencia del Ventoso,-22.903885480572598
6142,Valverde de Burguillos,-33.33333333333333
6143,Valverde de Leganés,13.846153846153847
6144,Valverde de Llerena,-36.045197740113
6145,Valverde de Mérida,-10.142348754448399
6146,Valle de la Serena,-34.23586040914561
6147,Valle de Matamoros,-38.51851851851852
6148,Valle de Santa Ana,-14.0527950310559
6149,Villafranca de los Barros,-0.23404083609071102
6150,Villagarcía de la Torre,-15.625
6151,Villagonzalo,-19.273927392739274
6152,Villalba de los Barros,-17.219679633867276
6153,Villanueva de la Serena,8.186128477321361
6154,Villanueva del Fresno,-5.07393447376051
6155,Villar del Rey,-11.376224968044312
6156,Villar de Rena,-23.83419689119171
6157,Villarta de los Montes,-46.62162162162162
6158,Zafra,12.274926095135715
6159,Zahínos,-13.88975397072563
6160,Zalamea de la Serena,-32.23385344657318
6161,Zarza-Capilla,-45.137614678899084
6162,"Zarza, La",-9.300433839479393
6901,Valdelacalzada,6.782945736434108
6902,Pueblonuevo del Guadiana,
6903,Guadiana,
7001,Alaró,57.213541666666664
7002,Alaior,49.76882923191648
7003,Alcúdia,110.84208479190976
7004,Algaida,82.34614273331408
7005,Andratx,48.95035811311435
7006,Artà,40.462234131636244
7007,Banyalbufar,10.961538461538462
7008,Binissalem,89.98976458546572
7009,Búger,29.481641468682508
7010,Bunyola,72.89935364727609
7011,Calvià,86.06859607624878
7012,Campanet,25.23281596452328
7013,Campos,80.59391239792132
7014,Capdepera,103.44882138902072
7015,Ciutadella de Menorca,49.98591284748309
7016,Consell,102.53222836095763
7017,Costitx,83.98058252427184
7018,Deià,22.98456260720412
7019,Escorca,-32.78145695364238
7020,Esporles,49.75762760193898
7021,Estellencs,5.649717514124294
7022,Felanitx,33.47022587268994
7023,Ferreries,33.59456635318704
7024,Formentera,112.75920044834673
7025,Fornalutx,41.02564102564102
7026,Eivissa,82.4192617244541
7027,Inca,68.74437976241185
7028,Lloret de Vistalegre,97.92176039119805
7029,Lloseta,42.07746478873239
7030,Llubí,31.56512605042017
7031,Llucmajor,94.93992380580248
7032,Maó,39.001096691646865
7033,Manacor,59.16116996468786
7034,Mancor de la Vall,88.4828349944629
7035,Maria de la Salut,35.96142938173568
7036,Marratxí,147.7070457354759
7037,"Mercadal, Es",141.6407465007776
7038,Montuïri,46.849315068493155
7039,Muro,33.910891089108915
7040,Palma,41.83105998356615
7041,Petra,22.839506172839506
7042,Pollença,35.91348010814986
7043,Porreres,39.625326061180935
7044,"Pobla, Sa",43.248800548320766
7045,Puigpunyent,87.73062730627306
7046,Sant Antoni de Portmany,100.1749230338651
7047,Sencelles,105.69620253164558
7048,Sant Josep de sa Talaia,150.51938180896883
7049,Sant Joan,34.622356495468274
7050,Sant Joan de Labritja,81.17340286831812
7051,Sant Llorenç des Cardassar,76.6565694812571
7052,Sant Lluís,81.51731160896131
7053,Santa Eugènia,83.83349467570184
7054,Santa Eulària des Riu,114.40468846391116
7055,Santa Margalida,102.63661805862425
7056,Santa María del Camí,73.48657259899863
7057,Santanyí,67.32017657751234
7058,Selva,48.0179248534988
7059,"Salines, Ses",70.45530076437355
7060,Sineu,74.02647975077882
7061,Sóller,30.708511650023773
7062,Son Servera,78.41967403958091
7063,Valldemossa,33.42157511581733
7064,"Castell, Es",35.87412587412587
7065,Vilafranca de Bonany,74.24657534246575
7901,Ariany,27.091136079900124
7902,"Migjorn Gran, Es",57.06319702602231
8001,Abrera,85.83464229615879
8002,Aguilar de Segarra,41.262135922330096
8003,Alella,32.75727650727651
8004,Alpens,5.46875
8005,"Ametlla del Vallès, L'",98.32320268287572
8006,Arenys de Mar,40.71193032890843
8007,Arenys de Munt,72.49680831661499
8008,Argençola,45.39877300613497
8009,Argentona,48.040571692023974
8010,Artés,41.22562674094708
8011,Avià,23.92265193370166
8012,Avinyó,15.476784822765852
8013,Avinyonet del Penedès,47.17299578059072
8014,Aiguafreda,23.25358851674641
8015,Badalona,7.628906046344087
8016,Bagà,3.216650898770104
8017,Balenyà,33.421487603305785
8018,Balsareny,0.7263922518159807
8019,Barcelona,12.840758083383871
8020,Begues,140.3220611916264
8021,Bellprat,-20.689655172413794
8022,Berga,20.78552826071655
8023,Bigues i Riells del Fai,152.8596623834719
8024,Borredà,-11.040339702760086
8025,"Bruc, El",161.18721461187215
8026,"Brull, El",49.48979591836735
8027,"Cabanyes, Les",116.23931623931625
8028,Cabrera d'Anoia,401.17302052785925
8029,Cabrera de Mar,46.85396546678373
8030,Cabrils,106.78913738019169
8031,Calaf,14.930114358322744
8032,Caldes d'Estrac,86.12221587664192
8033,Caldes de Montbui,43.38442289646544
8034,Calders,72.17928902627511
8035,Calella,74.28767006075127
8036,Calonge de Segarra,-5.9459459459459465
8037,Calldetenes,49.27857935627081
8038,Callús,59.479553903345725
8039,Campins,150.4132231404959
8040,Canet de Mar,60.12691697514543
8041,Canovelles,30.292767366598934
8042,Cànoves i Samalús,113.59536082474226
8043,Canyelles,315.72424477149497
8044,Capellades,10.8743278231428
8045,Capolat,33.33333333333333
8046,Cardedeu,76.4368347987043
8047,Cardona,-22.237334240054405
8048,Carme,18.83211678832117
8049,Casserres,3.970223325062035
8050,Castellar del Riu,79.12087912087912
8051,Castellar del Vallès,59.810665825181445
8052,Castellar de n'Hug,-4.651162790697675
8053,Castellbell i el Vilar,48.368590892793115
8054,Castellbisbal,106.85696061234253
8055,Castellcir,155.37459283387622
8056,Castelldefels,80.34745124516347
8057,Castell de l'Areny,32.69230769230769
8058,Castellet i la Gornal,115.47139403706687
8059,Castellfollit del Boix,36.20178041543027
8060,Castellfollit de Riubregós,-36.554621848739494
8061,Castellgalí,200.1278772378517
8062,Castellnou de Bages,278.30687830687833
8063,Castellolí,55.188679245283026
8064,Castellterçol,40.76142131979695
8065,Castellví de la Marca,17.453798767967147
8066,Castellví de Rosanes,125.7234726688103
8067,Centelles,34.725350892392996
8068,Cervelló,36.469090394681004
8069,Collbató,209.64240102171138
8070,Collsuspina,58.13008130081301
8071,Copons,32.45283018867924
8072,Corbera de Llobregat,106.92105263157895
8073,Cornellà de Llobregat,11.030427930658261
8074,Cubelles,265.7051961823966
8075,Dosrius,170.69193477302778
8076,Esparreguera,55.50651679194538
8077,Esplugues de Llobregat,1.715445417645802
8078,"Espunyola, L'",-7.420494699646643
8079,"Estany, L'",4.973821989528796
8080,Fígols,-22.641509433962266
8081,Fogars de Montclús,60.383386581469644
8082,Fogars de la Selva,193.1937172774869
8083,Folgueroles,71.18003025718608
8084,Fonollosa,94.24019607843137
8085,Font-rubí,21.922428330522767
8086,"Franqueses del Vallès, Les",91.62812210915818
8087,Gallifa,14.666666666666666
8088,"Garriga, La",65.18709431080565
8089,Gavà,26.384098986442016
8090,Gaià,11.25
8091,Gelida,107.48142454522163
8092,Gironella,0.357355568790947
8093,Gisclareny,0.0
8094,"Granada, La",74.21093148575828
8095,Granera,47.368421052631575
8096,Granollers,25.96612431551883
8097,Gualba,153.72262773722628
8098,Sant Salvador de Guardiola,110.53906723198061
8099,Guardiola de Berguedà,-6.01577909270217
8100,Gurb,48.765770707624796
8101,"Hospitalet de Llobregat, L'",9.779651048813957
8102,Igualada,27.540600393700785
8103,Jorba,47.41532976827095
8104,"Llacuna, La",16.6270783847981
8105,"Llagosta, La",16.166548295454543
8106,Llinars del Vallès,77.81456953642383
8107,Lliçà d'Amunt,111.95878977569119
8108,Lliçà de Vall,52.02747617992466
8109,Lluçà,5.88235294117647
8110,Malgrat de Mar,52.490753128197056
8111,Malla,6.666666666666667
8112,Manlleu,25.318461990020545
8113,Manresa,24.56472780927235
8114,Martorell,59.95398945124004
8115,Martorelles,1.0127607859023697
8116,"Masies de Roda, Les",17.739403453689167
8117,"Masies de Voltregà, Les",27.350096711798837
8118,"Masnou, El",20.071614263991762
8119,Masquefa,197.9519145146928
8120,Matadepera,61.377836238079574
8121,Mataró,29.190927091297613
8122,Mediona,111.29807692307692
8123,Molins de Rei,43.70733788395905
8124,Mollet del Vallès,24.74767960678581
8125,Montcada i Reixac,37.25801684646077
8126,Montgat,64.83875179527352
8127,Monistrol de Montserrat,27.51196172248804
8128,Monistrol de Calders,27.470686767169177
8129,Muntanyola,194.21487603305786
8130,Montclar,3.125
8131,Montesquiu,29.294117647058826
8132,Montmajor,-5.410821643286573
8133,Montmaneu,-7.834101382488479
8134,Figaró-Montmany,55.70117955439057
8135,Montmeló,16.039087947882734
8136,Montornès del Vallès,42.76524644945698
8137,Montseny,32.86713286713287
8138,Moià,77.03625853914872
8139,Mura,6.422018348623854
8140,Navarcles,17.894736842105264
8141,Navàs,6.417756366139023
8142,"Nou de Berguedà, La",5.161290322580645
8143,Òdena,39.683734939759034
8144,Olvan,-3.8947368421052633
8145,Olèrdola,108.45219228737453
8146,Olesa de Bonesvalls,191.09874826147427
8147,Olesa de Montserrat,56.21320503893145
8148,Olivella,363.20754716981133
8149,Olost,0.9966777408637874
8150,Orís,52.17391304347826
8151,Oristà,-14.43609022556391
8152,Orpí,19.463087248322147
8153,Òrrius,91.66666666666666
8154,Pacs del Penedès,50.806451612903224
8155,Palafolls,144.23691324649792
8156,Palau-solità i Plegamans,59.52110640933017
8157,Pallejà,72.72860064271107
8158,"Papiol, El",27.05299941758882
8159,Parets del Vallès,49.8373144988493
8160,Perafita,37.30407523510972
8161,Piera,131.7797729073145
8162,"Hostalets de Pierola, Els",183.91915641476274
8163,Pineda de Mar,64.70029076269292
8164,"Pla del Penedès, El",41.86778593913956
8165,"Pobla de Claramunt, La",39.47836395969176
8166,"Pobla de Lillet, La",-29.182630906768836
8167,Polinyà,116.25379170879677
8168,Pontons,78.00687285223368
8169,"Prat de Llobregat, El",4.6304639949411115
8170,"Prats de Rei, Els",0.18115942028985507
8171,Prats de Lluçanès,-3.655913978494624
8172,Premià de Mar,18.554463554463556
8174,Puigdàlber,97.17868338557993
8175,Puig-reig,-1.944080384447357
8176,Pujalt,17.318435754189945
8177,"Quar, La",-25.0
8178,Rajadell,76.78571428571429
8179,Rellinars,182.2085889570552
8180,Ripollet,36.53253987475348
8181,"Roca del Vallès, La",62.93103448275862
8182,"Pont de Vilomara i Rocafort, El",72.78797996661102
8183,Roda de Ter,37.94482207117153
8184,Rubí,50.74789682906536
8185,Rubió,95.86776859504133
8187,Sabadell,19.5798663064188
8188,Sagàs,-5.555555555555555
8189,Sant Pere Sallavinera,-5.389221556886228
8190,Saldes,-13.505747126436782
8191,Sallent,-5.883152173913044
8192,Santpedor,52.42986961675227
8193,Sant Iscle de Vallalta,104.7752808988764
8194,Sant Adrià de Besòs,15.37423938131351
8195,Sant Agustí de Lluçanès,2.857142857142857
8196,Sant Andreu de la Barca,47.62164521056077
8197,Sant Andreu de Llavaneres,92.65418146593477
8198,Sant Antoni de Vilamajor,136.2863217576187
8199,Sant Bartomeu del Grau,-22.386831275720166
8200,Sant Boi de Llobregat,8.750721107621306
8201,Sant Boi de Lluçanès,1.7699115044247788
8202,Sant Celoni,45.54693560899922
8203,Sant Cebrià de Vallalta,189.56127080181545
8204,Sant Climent de Llobregat,68.90145395799678
8205,Sant Cugat del Vallès,108.89853844524464
8206,Sant Cugat Sesgarrigues,37.101063829787236
8207,Sant Esteve de Palautordera,140.24960998439937
8208,Sant Esteve Sesrovires,79.67008470798038
8209,Sant Fost de Campsentelles,61.565400105060405
8210,Sant Feliu de Codines,66.23409034190168
8211,Sant Feliu de Llobregat,30.050004190295276
8212,Sant Feliu Sasserra,-2.0249221183800623
8213,Sant Fruitós de Bages,74.49056603773585
8214,Vilassar de Dalt,28.759711431742506
8215,Sant Hipòlit de Voltregà,26.744585768305257
8216,Sant Jaume de Frontanyà,-13.333333333333334
8217,Sant Joan Despí,30.88229807871666
8218,Sant Joan de Vilatorrada,30.44044518115084
8219,Vilassar de Mar,42.783887726874035
8220,Sant Julià de Vilatorta,59.81580222976248
8221,Sant Just Desvern,56.929204869983465
8222,Sant Llorenç d'Hortons,101.15295926210608
8223,Sant Llorenç Savall,26.95139911634757
8224,Sant Martí de Centelles,84.33382137628112
8225,Sant Martí d'Albars,12.0
8226,Sant Martí de Tous,34.77801268498943
8227,Sant Martí Sarroca,36.40386162510056
8228,Sant Martí Sesgueioles,-2.964959568733154
8229,Sant Mateu de Bages,24.171539961013643
8230,Premià de Dalt,36.27476202727039
8231,Sant Pere de Ribes,71.81599358117143
8232,Sant Pere de Riudebitlles,16.46455223880597
8233,Sant Pere de Torelló,21.405152224824356
8234,Sant Pere de Vilamajor,162.53985122210415
8235,Sant Pol de Mar,106.95282014898902
8236,Sant Quintí de Mediona,59.693877551020414
8237,Sant Quirze de Besora,5.768274490303331
8238,Sant Quirze del Vallès,94.94295107329337
8239,Sant Quirze Safaja,137.2340425531915
8240,Sant Sadurní d'Anoia,40.3041825095057
8241,Sant Sadurní d'Osormort,13.513513513513514
8242,Marganell,43.25581395348837
8243,Santa Cecília de Voltregà,-3.5175879396984926
8244,Santa Coloma de Cervelló,148.21322215604528
8245,Santa Coloma de Gramenet,-1.6009742236655164
8246,Santa Eugènia de Berga,21.15485564304462
8247,Santa Eulàlia de Riuprimer,75.97633136094674
8248,Santa Eulàlia de Ronçana,95.38157569770314
8249,Santa Fe del Penedès,54.506437768240346
8250,Santa Margarida de Montbui,15.757708767694503
8251,Santa Margarida i els Monjos,82.88416075650117
8252,Barberà del Vallès,31.74933291477005
8253,Santa Maria de Besora,-1.2048192771084338
8254,"Esquirol, L'",11.727183513248281
8255,Santa Maria de Merlès,-4.371584699453552
8256,Santa Maria de Martorelles,32.67477203647417
8257,Santa Maria de Miralles,42.70833333333333
8258,Santa Maria d'Oló,8.787878787878787
8259,Santa Maria de Palautordera,83.43108504398828
8260,Santa Perpètua de Mogoda,43.23548885455749
8261,Santa Susanna,176.87543014452856
8262,Sant Vicenç de Castellet,36.55479175090983
8263,Sant Vicenç dels Horts,26.289730781132576
8264,Sant Vicenç de Montalt,198.57651245551602
8265,Sant Vicenç de Torelló,21.27536231884058
8266,Cerdanyola del Vallès,15.042670732431738
8267,Sentmenat,81.85798591281173
8268,Cercs,-20.254010695187166
8269,Seva,69.70509383378017
8270,Sitges,92.87542408189988
8271,Sobremunt,12.222222222222221
8272,Sora,20.994475138121548
8273,Subirats,42.21933246640659
8274,Súria,-3.0563514804202483
8275,Tavèrnoles,41.49377593360996
8276,Tagamanent,88.33333333333333
8277,Talamanca,152.38095238095238
8278,Taradell,43.932702418506835
8279,Terrassa,39.57354359155875
8280,Tavertet,-1.5037593984962405
8281,Teià,46.026986506746624
8282,Tiana,79.91105955143078
8283,Tona,47.63226366001735
8284,Tordera,110.58533303431261
8285,Torelló,26.28012048192771
8286,"Torre de Claramunt, La",104.9726504226753
8287,Torrelavit,28.316326530612244
8288,Torrelles de Foix,65.75171553337492
8289,Torrelles de Llobregat,97.65574823378292
8290,Ullastrell,126.43080124869928
8291,Vacarisses,342.0222092343659
8292,Vallbona d'Anoia,35.58341369334619
8293,Vallcebre,-1.094890510948905
8294,Vallgorguina,200.28169014084506
8295,Vallirana,90.1391697395028
8296,Vallromanes,154.12418906394808
8297,Veciana,-0.5780346820809248
8298,Vic,62.94371155048195
8299,Vilada,-19.16058394160584
8300,Viladecavalls,59.811552642359686
8301,Viladecans,26.510754203061897
8302,Vilanova del Camí,27.67395626242545
8303,Vilanova de Sau,1.929260450160772
8304,Vilobí del Penedès,34.97652582159624
8305,Vilafranca del Penedès,45.357755752460335
8306,Vilalba Sasserra,130.76923076923077
8307,Vilanova i la Geltrú,46.76837783196815
8308,Viver i Serrateix,-8.37696335078534
8901,Rupit i Pruit,-21.288515406162464
8902,Vilanova del Vallès,181.7408704352176
8903,Sant Julià de Cerdanyola,6.912442396313365
8904,Badia del Vallès,-23.097666783913706
8905,"Palma de Cervelló, La",
9001,Abajas,-24.324324324324326
9003,Adrada de Haza,-33.22475570032573
9006,Aguas Cándidas,-38.54166666666667
9007,Aguilar de Bureba,-48.45360824742268
9009,Albillos,32.098765432098766
9010,Alcocero de Mola,-34.92063492063492
9011,Alfoz de Bricia,-53.42465753424658
9012,Alfoz de Santa Gadea,-35.256410256410255
9013,Altable,-25.396825396825395
9014,"Altos, Los",-24.081632653061224
9016,Ameyugo,111.76470588235294
9017,Anguix,-3.7037037037037033
9018,Aranda de Duero,15.519129423037437
9019,Arandilla,-21.71717171717172
9020,Arauzo de Miel,-33.007334963325185
9021,Arauzo de Salce,-44.57831325301205
9022,Arauzo de Torre,-46.017699115044245
9023,Arcos,636.9477911646586
9024,Arenillas de Riopisuerga,-29.361702127659573
9025,Arija,-55.938697318007655
9026,Arlanzón,-3.416856492027335
9027,Arraya de Oca,0.0
9029,Atapuerca,-10.891089108910892
