Mun_Code,Mun,pop_1996_2006 (k=10),pop_1998_2008 (k=10),pop_1999_2009 (k=10),pop_2000_2010 (k=10),pop_2001_2011 (k=10),pop_2002_2012 (k=10),pop_2003_2013 (k=10),pop_2004_2014 (k=10),pop_2005_2015 (k=10),pop_2006_2016 (k=10),pop_2007_2017 (k=10),pop_2008_2018 (k=10),pop_2009_2019 (k=10),pop_2010_2020 (k=10),pop_2011_2021 (k=10),pop_2012_2022 (k=10),pop_2013_2023 (k=10),pop_2014_2024 (k=10)
47192,Ventosa de la Cuesta,-17.365269461077844,-8.536585365853659,-7.361963190184049,-8.441558441558442,-13.375796178343949,-16.0,-14.084507042253522,-17.037037037037038,-15.671641791044777,-12.318840579710146,-21.98581560283688,-28.000000000000004,-31.788079470198678,-31.914893617021278,-27.941176470588236,-21.428571428571427,-11.475409836065573,-9.821428571428571
47193,Viana de Cega,38.21989528795812,35.18518518518518,27.409836065573774,25.44757033248082,24.08575031525851,22.051597051597053,24.706609017912292,18.356643356643357,11.387506909894968,8.712121212121213,8.42274678111588,7.37618545837724,4.580545548121462,5.09683995922528,9.75609756097561,10.417715148465023,11.688954928182268,12.850812407680944
47194,Viloria,-2.4752475247524752,-0.2597402597402597,1.0443864229765014,1.3157894736842104,1.876675603217158,-3.664921465968586,-6.443298969072164,-7.216494845360824,-9.701492537313433,-10.65989847715736,-8.638743455497382,-12.239583333333332,-12.144702842377262,-11.948051948051948,-8.421052631578947,-6.7934782608695645,-2.7548209366391188,-8.055555555555555
47195,Villabáñez,0.8247422680412372,4.8582995951417,9.183673469387756,7.966457023060797,13.978494623655912,12.343096234309623,18.067226890756302,17.916666666666668,13.429752066115702,11.247443762781186,3.8,-2.7027027027027026,-8.411214953271028,-5.048543689320388,-7.169811320754717,-7.076350093109869,-10.320284697508896,-10.424028268551238
47196,Villabaruz de Campos,-16.363636363636363,-23.214285714285715,-25.925925925925924,-8.16326530612245,-2.1739130434782608,2.4390243902439024,-9.523809523809524,-28.26086956521739,-15.555555555555555,-19.565217391304348,-18.6046511627907,-20.930232558139537,-27.500000000000004,-33.33333333333333,-42.22222222222222,-35.714285714285715,-28.947368421052634,-3.0303030303030303
47197,Villabrágima,-7.205764611689351,-9.157212317666126,-8.763308763308764,-8.748977923139819,-7.98004987531172,-7.0698466780238505,-8.777969018932874,-10.144927536231885,-9.548167092924126,-9.836065573770492,-8.450704225352112,-7.850133809099019,-7.001795332136446,-5.64516129032258,-5.691056910569105,-4.032997250229148,-2.4528301886792456,-0.5692599620493358
47198,Villacarralón,-11.71875,-10.16949152542373,-14.655172413793101,-28.947368421052634,-24.545454545454547,-20.388349514563107,-12.903225806451612,-13.48314606741573,-16.129032258064516,-25.663716814159294,-11.11111111111111,-22.641509433962266,-20.2020202020202,-8.641975308641975,-13.253012048192772,-21.951219512195124,-20.98765432098765,-14.285714285714285
47199,Villacid de Campos,-12.173913043478262,-10.714285714285714,-19.82758620689655,-15.573770491803279,-15.384615384615385,-19.469026548672566,-19.230769230769234,-9.70873786407767,-20.37037037037037,-17.82178217821782,-23.0,-26.0,-24.731182795698924,-30.097087378640776,-18.181818181818183,-5.4945054945054945,-5.952380952380952,-11.827956989247312
47200,Villaco,-19.014084507042252,-22.794117647058822,-20.588235294117645,-19.083969465648856,-15.2,-16.93548387096774,-26.77165354330709,-23.52941176470588,-33.064516129032256,-20.869565217391305,-17.431192660550458,-20.952380952380953,-29.629629629629626,-30.18867924528302,-29.245283018867923,-27.184466019417474,-20.43010752688172,-17.582417582417584
47203,Villafrades de Campos,-24.793388429752067,-29.059829059829063,-26.72413793103448,-20.175438596491226,-12.962962962962962,-14.150943396226415,-14.14141414141414,-23.762376237623762,-20.0,-26.373626373626376,-22.727272727272727,-21.686746987951807,-22.35294117647059,-31.868131868131865,-35.1063829787234,-32.967032967032964,-25.882352941176475,-20.77922077922078
47204,Villafranca de Duero,-8.706467661691542,-1.0282776349614395,-3.5989717223650386,-6.434316353887399,-8.19672131147541,-11.647727272727272,-13.544668587896252,-19.786096256684495,-13.031161473087819,-21.25340599455041,-23.770491803278688,-28.83116883116883,-31.2,-23.49570200573066,-20.238095238095237,-19.292604501607716,-23.0,-19.666666666666664
47205,Villafrechós,-3.125,-4.323308270676692,-2.6266416510318953,0.18796992481203006,4.007633587786259,5.813953488372093,-2.357563850687623,-1.3565891472868217,-6.653992395437262,-6.641366223908918,-3.7254901960784315,-0.7858546168958742,-5.5876685934489405,-9.943714821763603,-15.229357798165138,-13.736263736263737,-8.853118712273641,-8.055009823182711
47206,Villafuerte,-16.149068322981368,-16.7741935483871,-16.55629139072848,-20.12987012987013,-21.192052980132452,-18.181818181818183,-23.448275862068964,-26.89655172413793,-26.573426573426573,-30.37037037037037,-35.82089552238806,-36.434108527131784,-36.507936507936506,-30.89430894308943,-27.73109243697479,-26.495726495726498,-21.62162162162162,-18.867924528301888
47207,Villagarcía de Campos,-7.623318385650224,-13.245033112582782,-15.2317880794702,-14.318181818181818,-12.761020881670534,-12.910798122065728,-11.63895486935867,-13.397129186602871,-16.708229426433917,-19.902912621359224,-18.48101265822785,-21.374045801526716,-20.052083333333336,-20.424403183023873,-25.0,-22.371967654986523,-23.9247311827957,-20.441988950276244
