Mun_Code,Mun,pop_1996_2012 (k=16),pop_1998_2014 (k=16),pop_1999_2015 (k=16),pop_2000_2016 (k=16),pop_2001_2017 (k=16),pop_2002_2018 (k=16),pop_2003_2019 (k=16),pop_2004_2020 (k=16),pop_2005_2021 (k=16),pop_2006_2022 (k=16),pop_2007_2023 (k=16),pop_2008_2024 (k=16)
42055,Casarejos,-28.52112676056338,-27.985074626865668,-30.18867924528302,-31.3953488372093,-32.41106719367589,-34.24124513618677,-35.0,-37.109375,-38.095238095238095,-36.885245901639344,-37.87234042553192,-35.68281938325991
42056,Castilfrío de la Sierra,-25.64102564102564,-6.25,-6.451612903225806,0.0,0.0,0.0,0.0,37.03703703703704,25.0,32.142857142857146,15.151515151515152,-10.526315789473683
42057,Castilruiz,-40.44943820224719,-40.35608308605341,-40.303030303030305,-44.27244582043344,-43.4375,-44.951140065146575,-45.819397993311036,-43.50877192982456,-44.96402877697842,-41.86046511627907,-37.34939759036144,-33.05084745762712
42058,Castillejo de Robledo,-40.35087719298245,-43.60189573459716,-41.62436548223351,-39.89637305699482,-37.765957446808514,-39.44444444444444,-42.77777777777778,-37.267080745341616,-35.40372670807454,-32.5,-34.41558441558442,-36.241610738255034
42059,Centenera de Andaluz,-30.555555555555557,-31.25,-27.586206896551722,-27.586206896551722,-21.428571428571427,-25.0,-28.57142857142857,-24.0,-16.0,-12.0,-4.0,-16.0
42060,Cerbón,-24.528301886792452,-32.075471698113205,-35.294117647058826,-24.0,-29.166666666666668,-36.17021276595745,-41.66666666666667,-41.30434782608695,-28.57142857142857,-28.57142857142857,-27.500000000000004,-21.052631578947366
42061,Cidones,2.0588235294117645,-0.2976190476190476,-4.034582132564841,-2.0527859237536656,-7.514450867052023,-12.609970674486803,-13.753581661891118,-15.966386554621847,-13.96011396011396,-11.560693641618498,-10.115606936416185,-11.299435028248588
42062,Cigudosa,-60.91954022988506,-59.49367088607595,-64.55696202531645,-71.05263157894737,-72.6027397260274,-72.72727272727273,-68.85245901639344,-63.1578947368421,-63.63636363636363,-62.0,-68.75,-66.66666666666666
42063,Cihuela,-39.63963963963964,-43.689320388349515,-44.761904761904766,-50.476190476190474,-51.48514851485149,-46.236559139784944,-38.55421686746988,-41.46341463414634,-42.68292682926829,-46.25,-47.368421052631575,-48.68421052631579
42064,Ciria,-2.941176470588235,-5.0,-10.576923076923077,-19.642857142857142,-21.052631578947366,-25.217391304347824,-17.75700934579439,-23.300970873786408,-28.30188679245283,-29.523809523809526,-33.0188679245283,-33.33333333333333
42065,Cirujales del Río,-37.77777777777778,-43.18181818181818,-43.90243902439025,-48.78048780487805,-45.0,-45.0,-42.10526315789473,-43.58974358974359,-41.17647058823529,-39.39393939393939,-39.39393939393939,-35.483870967741936
