Year,Mun_Code,Mun,Area_km2,Pop_Density
2009,49220,"Torre del Valle, La",16.4815,10.68
2010,49220,"Torre del Valle, La",16.4815,10.56
2011,49220,"Torre del Valle, La",16.4815,10.19
2012,49220,"Torre del Valle, La",16.4815,10.31
2013,49220,"Torre del Valle, La",16.4815,9.71
2014,49220,"Torre del Valle, La",16.4815,9.28
2015,49220,"Torre del Valle, La",16.4815,9.4
2016,49220,"Torre del Valle, La",16.4815,8.98
2017,49220,"Torre del Valle, La",16.4815,9.22
2018,49220,"Torre del Valle, La",16.4815,8.86
2019,49220,"Torre del Valle, La",16.4815,8.74
2020,49220,"Torre del Valle, La",16.4815,8.98
2021,49220,"Torre del Valle, La",16.4815,8.37
2022,49220,"Torre del Valle, La",16.4815,8.31
2023,49220,"Torre del Valle, La",16.4815,8.13
2024,49220,"Torre del Valle, La",16.4815,7.58
1996,49221,Torregamones,37.4248,9.19
1998,49221,Torregamones,37.4248,9.27
1999,49221,Torregamones,37.4248,9.17
2000,49221,Torregamones,37.4248,8.84
2001,49221,Torregamones,37.4248,9.19
2002,49221,Torregamones,37.4248,8.87
2003,49221,Torregamones,37.4248,8.79
2004,49221,Torregamones,37.4248,8.68
2005,49221,Torregamones,37.4248,8.71
2006,49221,Torregamones,37.4248,8.42
2007,49221,Torregamones,37.4248,8.28
2008,49221,Torregamones,37.4248,8.39
2009,49221,Torregamones,37.4248,8.12
2010,49221,Torregamones,37.4248,8.1
2011,49221,Torregamones,37.4248,7.99
2012,49221,Torregamones,37.4248,8.23
2013,49221,Torregamones,37.4248,8.07
2014,49221,Torregamones,37.4248,8.23
2015,49221,Torregamones,37.4248,8.12
2016,49221,Torregamones,37.4248,7.86
2017,49221,Torregamones,37.4248,7.64
2018,49221,Torregamones,37.4248,7.4
2019,49221,Torregamones,37.4248,6.89
2020,49221,Torregamones,37.4248,6.76
2021,49221,Torregamones,37.4248,6.33
2022,49221,Torregamones,37.4248,6.41
2023,49221,Torregamones,37.4248,6.15
2024,49221,Torregamones,37.4248,6.04
1996,49222,Torres del Carrizal,30.3609,18.28
1998,49222,Torres del Carrizal,30.3609,17.75
1999,49222,Torres del Carrizal,30.3609,17.49
2000,49222,Torres del Carrizal,30.3609,17.16
2001,49222,Torres del Carrizal,30.3609,16.9
2002,49222,Torres del Carrizal,30.3609,16.67
2003,49222,Torres del Carrizal,30.3609,16.53
2004,49222,Torres del Carrizal,30.3609,16.5
2005,49222,Torres del Carrizal,30.3609,16.17
2006,49222,Torres del Carrizal,30.3609,16.17
2007,49222,Torres del Carrizal,30.3609,15.81
2008,49222,Torres del Carrizal,30.3609,15.48
2009,49222,Torres del Carrizal,30.3609,15.02
2010,49222,Torres del Carrizal,30.3609,14.62
2011,49222,Torres del Carrizal,30.3609,14.53
2012,49222,Torres del Carrizal,30.3609,15.12
2013,49222,Torres del Carrizal,30.3609,15.18
2014,49222,Torres del Carrizal,30.3609,14.49
2015,49222,Torres del Carrizal,30.3609,14.2
2016,49222,Torres del Carrizal,30.3609,14.16
2017,49222,Torres del Carrizal,30.3609,13.77
2018,49222,Torres del Carrizal,30.3609,13.27
2019,49222,Torres del Carrizal,30.3609,13.5
2020,49222,Torres del Carrizal,30.3609,13.17
2021,49222,Torres del Carrizal,30.3609,13.64
2022,49222,Torres del Carrizal,30.3609,13.67
2023,49222,Torres del Carrizal,30.3609,13.67
2024,49222,Torres del Carrizal,30.3609,13.41
1996,49223,Trabazos,93.3776,10.74
1998,49223,Trabazos,93.3776,10.35
1999,49223,Trabazos,93.3776,10.27
2000,49223,Trabazos,93.3776,10.16
2001,49223,Trabazos,93.3776,10.2
2002,49223,Trabazos,93.3776,10.08
2003,49223,Trabazos,93.3776,9.99
2004,49223,Trabazos,93.3776,9.93
2005,49223,Trabazos,93.3776,10.25
2006,49223,Trabazos,93.3776,10.43
2007,49223,Trabazos,93.3776,10.96
2008,49223,Trabazos,93.3776,11.0
2009,49223,Trabazos,93.3776,10.71
2010,49223,Trabazos,93.3776,10.79
2011,49223,Trabazos,93.3776,10.93
2012,49223,Trabazos,93.3776,10.84
2013,49223,Trabazos,93.3776,10.79
2014,49223,Trabazos,93.3776,10.54
2015,49223,Trabazos,93.3776,10.73
2016,49223,Trabazos,93.3776,10.36
2017,49223,Trabazos,93.3776,9.78
2018,49223,Trabazos,93.3776,9.34
2019,49223,Trabazos,93.3776,9.4
2020,49223,Trabazos,93.3776,8.94
2021,49223,Trabazos,93.3776,8.94
2022,49223,Trabazos,93.3776,9.16
2023,49223,Trabazos,93.3776,9.2
2024,49223,Trabazos,93.3776,8.97
1996,49224,Trefacio,25.5221,10.11
1998,49224,Trefacio,25.5221,9.99
1999,49224,Trefacio,25.5221,9.68
2000,49224,Trefacio,25.5221,9.4
2001,49224,Trefacio,25.5221,9.36
2002,49224,Trefacio,25.5221,9.52
2003,49224,Trefacio,25.5221,9.64
2004,49224,Trefacio,25.5221,9.68
2005,49224,Trefacio,25.5221,8.93
2006,49224,Trefacio,25.5221,8.46
2007,49224,Trefacio,25.5221,8.86
2008,49224,Trefacio,25.5221,8.15
2009,49224,Trefacio,25.5221,7.91
2010,49224,Trefacio,25.5221,7.41
2011,49224,Trefacio,25.5221,7.29
2012,49224,Trefacio,25.5221,7.6
2013,49224,Trefacio,25.5221,7.68
2014,49224,Trefacio,25.5221,7.33
2015,49224,Trefacio,25.5221,7.52
2016,49224,Trefacio,25.5221,7.29
2017,49224,Trefacio,25.5221,7.17
2018,49224,Trefacio,25.5221,7.33
2019,49224,Trefacio,25.5221,7.41
2020,49224,Trefacio,25.5221,7.25
2021,49224,Trefacio,25.5221,7.29
2022,49224,Trefacio,25.5221,7.25
2023,49224,Trefacio,25.5221,6.7
2024,49224,Trefacio,25.5221,6.46
1996,49225,Uña de Quintana,29.8042,7.99
1998,49225,Uña de Quintana,29.8042,7.72
1999,49225,Uña de Quintana,29.8042,8.02
2000,49225,Uña de Quintana,29.8042,7.75
2001,49225,Uña de Quintana,29.8042,7.75
2002,49225,Uña de Quintana,29.8042,7.72
2003,49225,Uña de Quintana,29.8042,7.72
2004,49225,Uña de Quintana,29.8042,7.35
2005,49225,Uña de Quintana,29.8042,7.15
2006,49225,Uña de Quintana,29.8042,6.95
2007,49225,Uña de Quintana,29.8042,6.61
2008,49225,Uña de Quintana,29.8042,6.11
2009,49225,Uña de Quintana,29.8042,5.94
2010,49225,Uña de Quintana,29.8042,6.11
2011,49225,Uña de Quintana,29.8042,5.87
2012,49225,Uña de Quintana,29.8042,5.87
2013,49225,Uña de Quintana,29.8042,5.6
2014,49225,Uña de Quintana,29.8042,5.4
2015,49225,Uña de Quintana,29.8042,5.27
2016,49225,Uña de Quintana,29.8042,5.03
2017,49225,Uña de Quintana,29.8042,4.73
2018,49225,Uña de Quintana,29.8042,4.7
2019,49225,Uña de Quintana,29.8042,4.46
2020,49225,Uña de Quintana,29.8042,4.4
2021,49225,Uña de Quintana,29.8042,4.53
2022,49225,Uña de Quintana,29.8042,4.43
2023,49225,Uña de Quintana,29.8042,4.26
2024,49225,Uña de Quintana,29.8042,4.06
1996,49226,Vadillo de la Guareña,44.1675,8.4
1998,49226,Vadillo de la Guareña,44.1675,8.47
1999,49226,Vadillo de la Guareña,44.1675,8.47
2000,49226,Vadillo de la Guareña,44.1675,8.56
2001,49226,Vadillo de la Guareña,44.1675,8.56
2002,49226,Vadillo de la Guareña,44.1675,8.4
2003,49226,Vadillo de la Guareña,44.1675,8.08
2004,49226,Vadillo de la Guareña,44.1675,8.01
2005,49226,Vadillo de la Guareña,44.1675,7.95
2006,49226,Vadillo de la Guareña,44.1675,7.81
2007,49226,Vadillo de la Guareña,44.1675,7.56
2008,49226,Vadillo de la Guareña,44.1675,7.34
2009,49226,Vadillo de la Guareña,44.1675,7.34
2010,49226,Vadillo de la Guareña,44.1675,7.15
2011,49226,Vadillo de la Guareña,44.1675,7.43
2012,49226,Vadillo de la Guareña,44.1675,7.04
2013,49226,Vadillo de la Guareña,44.1675,6.75
2014,49226,Vadillo de la Guareña,44.1675,6.43
2015,49226,Vadillo de la Guareña,44.1675,6.45
2016,49226,Vadillo de la Guareña,44.1675,6.32
2017,49226,Vadillo de la Guareña,44.1675,6.02
2018,49226,Vadillo de la Guareña,44.1675,5.98
2019,49226,Vadillo de la Guareña,44.1675,5.61
2020,49226,Vadillo de la Guareña,44.1675,5.66
2021,49226,Vadillo de la Guareña,44.1675,5.61
2022,49226,Vadillo de la Guareña,44.1675,5.68
2023,49226,Vadillo de la Guareña,44.1675,5.75
2024,49226,Vadillo de la Guareña,44.1675,5.5
1996,49227,Valcabado,10.0832,34.81
1998,49227,Valcabado,10.0832,35.21
1999,49227,Valcabado,10.0832,35.7
2000,49227,Valcabado,10.0832,35.7
2001,49227,Valcabado,10.0832,34.91
2002,49227,Valcabado,10.0832,34.12
2003,49227,Valcabado,10.0832,33.82
2004,49227,Valcabado,10.0832,33.62
2005,49227,Valcabado,10.0832,33.12
2006,49227,Valcabado,10.0832,33.22
2007,49227,Valcabado,10.0832,33.52
2008,49227,Valcabado,10.0832,33.03
2009,49227,Valcabado,10.0832,31.93
2010,49227,Valcabado,10.0832,32.43
2011,49227,Valcabado,10.0832,31.54
2012,49227,Valcabado,10.0832,33.92
2013,49227,Valcabado,10.0832,34.12
2014,49227,Valcabado,10.0832,33.42
2015,49227,Valcabado,10.0832,35.8
2016,49227,Valcabado,10.0832,35.6
2017,49227,Valcabado,10.0832,36.69
2018,49227,Valcabado,10.0832,35.01
2019,49227,Valcabado,10.0832,36.89
2020,49227,Valcabado,10.0832,40.07
2021,49227,Valcabado,10.0832,39.37
2022,49227,Valcabado,10.0832,38.78
2023,49227,Valcabado,10.0832,40.26
2024,49227,Valcabado,10.0832,41.16
1996,49228,Valdefinjas,16.3052,5.89
1998,49228,Valdefinjas,16.3052,6.01
1999,49228,Valdefinjas,16.3052,6.26
2000,49228,Valdefinjas,16.3052,6.32
2001,49228,Valdefinjas,16.3052,6.32
2002,49228,Valdefinjas,16.3052,6.13
2003,49228,Valdefinjas,16.3052,5.89
2004,49228,Valdefinjas,16.3052,5.7
2005,49228,Valdefinjas,16.3052,5.21
2006,49228,Valdefinjas,16.3052,4.91
2007,49228,Valdefinjas,16.3052,5.09
2008,49228,Valdefinjas,16.3052,5.15
2009,49228,Valdefinjas,16.3052,4.91
2010,49228,Valdefinjas,16.3052,4.54
2011,49228,Valdefinjas,16.3052,4.23
2012,49228,Valdefinjas,16.3052,3.74
2013,49228,Valdefinjas,16.3052,3.37
2014,49228,Valdefinjas,16.3052,3.37
2015,49228,Valdefinjas,16.3052,3.5
2016,49228,Valdefinjas,16.3052,3.31
2017,49228,Valdefinjas,16.3052,3.13
2018,49228,Valdefinjas,16.3052,2.88
2019,49228,Valdefinjas,16.3052,3.37
2020,49228,Valdefinjas,16.3052,3.31
2021,49228,Valdefinjas,16.3052,3.5
2022,49228,Valdefinjas,16.3052,3.74
2023,49228,Valdefinjas,16.3052,3.56
2024,49228,Valdefinjas,16.3052,3.62
1996,49229,Valdescorriel,27.8474,7.18
1998,49229,Valdescorriel,27.8474,6.93
1999,49229,Valdescorriel,27.8474,6.79
2000,49229,Valdescorriel,27.8474,7.11
2001,49229,Valdescorriel,27.8474,7.15
2002,49229,Valdescorriel,27.8474,7.18
2003,49229,Valdescorriel,27.8474,7.36
2004,49229,Valdescorriel,27.8474,7.07
2005,49229,Valdescorriel,27.8474,7.0
2006,49229,Valdescorriel,27.8474,7.22
2007,49229,Valdescorriel,27.8474,7.11
2008,49229,Valdescorriel,27.8474,6.82
2009,49229,Valdescorriel,27.8474,6.43
2010,49229,Valdescorriel,27.8474,5.85
2011,49229,Valdescorriel,27.8474,5.53
2012,49229,Valdescorriel,27.8474,5.67
2013,49229,Valdescorriel,27.8474,5.39
2014,49229,Valdescorriel,27.8474,5.17
2015,49229,Valdescorriel,27.8474,5.31
2016,49229,Valdescorriel,27.8474,5.06
2017,49229,Valdescorriel,27.8474,5.03
2018,49229,Valdescorriel,27.8474,4.81
2019,49229,Valdescorriel,27.8474,4.49
2020,49229,Valdescorriel,27.8474,4.49
2021,49229,Valdescorriel,27.8474,4.52
2022,49229,Valdescorriel,27.8474,4.67
2023,49229,Valdescorriel,27.8474,4.56
2024,49229,Valdescorriel,27.8474,4.7
1996,49230,Vallesa de la Guareña,28.0167,6.92
1998,49230,Vallesa de la Guareña,28.0167,7.0
1999,49230,Vallesa de la Guareña,28.0167,6.6
2000,49230,Vallesa de la Guareña,28.0167,6.53
2001,49230,Vallesa de la Guareña,28.0167,6.35
2002,49230,Vallesa de la Guareña,28.0167,6.17
2003,49230,Vallesa de la Guareña,28.0167,5.89
2004,49230,Vallesa de la Guareña,28.0167,5.82
2005,49230,Vallesa de la Guareña,28.0167,5.68
2006,49230,Vallesa de la Guareña,28.0167,5.46
2007,49230,Vallesa de la Guareña,28.0167,5.21
2008,49230,Vallesa de la Guareña,28.0167,5.14
2009,49230,Vallesa de la Guareña,28.0167,4.85
2010,49230,Vallesa de la Guareña,28.0167,4.68
2011,49230,Vallesa de la Guareña,28.0167,4.57
2012,49230,Vallesa de la Guareña,28.0167,4.1
2013,49230,Vallesa de la Guareña,28.0167,3.93
2014,49230,Vallesa de la Guareña,28.0167,3.78
2015,49230,Vallesa de la Guareña,28.0167,3.78
2016,49230,Vallesa de la Guareña,28.0167,3.53
2017,49230,Vallesa de la Guareña,28.0167,3.21
2018,49230,Vallesa de la Guareña,28.0167,3.18
2019,49230,Vallesa de la Guareña,28.0167,2.96
2020,49230,Vallesa de la Guareña,28.0167,2.89
2021,49230,Vallesa de la Guareña,28.0167,2.78
2022,49230,Vallesa de la Guareña,28.0167,2.46
2023,49230,Vallesa de la Guareña,28.0167,2.57
2024,49230,Vallesa de la Guareña,28.0167,2.43
1996,49231,Vega de Tera,44.1867,12.42
1998,49231,Vega de Tera,44.1867,12.2
1999,49231,Vega de Tera,44.1867,11.95
2000,49231,Vega de Tera,44.1867,11.84
2001,49231,Vega de Tera,44.1867,11.41
2002,49231,Vega de Tera,44.1867,11.34
2003,49231,Vega de Tera,44.1867,10.98
2004,49231,Vega de Tera,44.1867,10.64
2005,49231,Vega de Tera,44.1867,10.39
2006,49231,Vega de Tera,44.1867,10.32
2007,49231,Vega de Tera,44.1867,9.82
2008,49231,Vega de Tera,44.1867,9.64
2009,49231,Vega de Tera,44.1867,9.48
2010,49231,Vega de Tera,44.1867,9.35
2011,49231,Vega de Tera,44.1867,9.19
2012,49231,Vega de Tera,44.1867,8.92
2013,49231,Vega de Tera,44.1867,8.85
2014,49231,Vega de Tera,44.1867,8.89
2015,49231,Vega de Tera,44.1867,8.71
2016,49231,Vega de Tera,44.1867,8.4
2017,49231,Vega de Tera,44.1867,8.15
2018,49231,Vega de Tera,44.1867,7.83
2019,49231,Vega de Tera,44.1867,7.42
2020,49231,Vega de Tera,44.1867,7.26
2021,49231,Vega de Tera,44.1867,6.99
2022,49231,Vega de Tera,44.1867,7.04
2023,49231,Vega de Tera,44.1867,6.99
2024,49231,Vega de Tera,44.1867,6.5
1996,49232,Vega de Villalobos,10.1811,16.6
1998,49232,Vega de Villalobos,10.1811,16.7
1999,49232,Vega de Villalobos,10.1811,16.5
2000,49232,Vega de Villalobos,10.1811,15.72
2001,49232,Vega de Villalobos,10.1811,15.91
2002,49232,Vega de Villalobos,10.1811,15.42
2003,49232,Vega de Villalobos,10.1811,15.22
2004,49232,Vega de Villalobos,10.1811,14.93
2005,49232,Vega de Villalobos,10.1811,14.14
2006,49232,Vega de Villalobos,10.1811,14.05
2007,49232,Vega de Villalobos,10.1811,12.97
2008,49232,Vega de Villalobos,10.1811,12.57
2009,49232,Vega de Villalobos,10.1811,12.47
2010,49232,Vega de Villalobos,10.1811,11.88
2011,49232,Vega de Villalobos,10.1811,11.59
2012,49232,Vega de Villalobos,10.1811,11.98
2013,49232,Vega de Villalobos,10.1811,11.49
2014,49232,Vega de Villalobos,10.1811,11.49
2015,49232,Vega de Villalobos,10.1811,11.0
2016,49232,Vega de Villalobos,10.1811,11.49
2017,49232,Vega de Villalobos,10.1811,11.3
2018,49232,Vega de Villalobos,10.1811,10.51
2019,49232,Vega de Villalobos,10.1811,9.72
2020,49232,Vega de Villalobos,10.1811,9.04
2021,49232,Vega de Villalobos,10.1811,9.04
2022,49232,Vega de Villalobos,10.1811,8.35
2023,49232,Vega de Villalobos,10.1811,8.74
2024,49232,Vega de Villalobos,10.1811,8.94
1996,49233,Vegalatrave,18.5633,9.32
1998,49233,Vegalatrave,18.5633,8.94
1999,49233,Vegalatrave,18.5633,8.57
2000,49233,Vegalatrave,18.5633,8.08
2001,49233,Vegalatrave,18.5633,7.92
2002,49233,Vegalatrave,18.5633,7.38
2003,49233,Vegalatrave,18.5633,7.11
2004,49233,Vegalatrave,18.5633,7.6
2005,49233,Vegalatrave,18.5633,7.86
2006,49233,Vegalatrave,18.5633,7.76
2007,49233,Vegalatrave,18.5633,7.65
2008,49233,Vegalatrave,18.5633,7.6
2009,49233,Vegalatrave,18.5633,6.9
2010,49233,Vegalatrave,18.5633,6.68
2011,49233,Vegalatrave,18.5633,6.68
2012,49233,Vegalatrave,18.5633,6.14
2013,49233,Vegalatrave,18.5633,5.87
2014,49233,Vegalatrave,18.5633,5.33
2015,49233,Vegalatrave,18.5633,5.01
2016,49233,Vegalatrave,18.5633,4.96
2017,49233,Vegalatrave,18.5633,5.28
2018,49233,Vegalatrave,18.5633,4.96
2019,49233,Vegalatrave,18.5633,4.74
2020,49233,Vegalatrave,18.5633,4.53
2021,49233,Vegalatrave,18.5633,4.36
2022,49233,Vegalatrave,18.5633,4.36
2023,49233,Vegalatrave,18.5633,4.15
2024,49233,Vegalatrave,18.5633,4.26
1996,49234,Venialbo,42.064,13.62
1998,49234,Venialbo,42.064,13.17
1999,49234,Venialbo,42.064,13.0
2000,49234,Venialbo,42.064,12.93
2001,49234,Venialbo,42.064,12.72
2002,49234,Venialbo,42.064,12.31
2003,49234,Venialbo,42.064,12.08
2004,49234,Venialbo,42.064,11.93
2005,49234,Venialbo,42.064,11.98
2006,49234,Venialbo,42.064,11.6
2007,49234,Venialbo,42.064,11.98
2008,49234,Venialbo,42.064,11.67
2009,49234,Venialbo,42.064,11.29
2010,49234,Venialbo,42.064,11.34
2011,49234,Venialbo,42.064,11.55
2012,49234,Venialbo,42.064,11.03
2013,49234,Venialbo,42.064,10.98
2014,49234,Venialbo,42.064,11.24
2015,49234,Venialbo,42.064,11.41
2016,49234,Venialbo,42.064,11.24
2017,49234,Venialbo,42.064,10.77
2018,49234,Venialbo,42.064,10.2
2019,49234,Venialbo,42.064,10.53
2020,49234,Venialbo,42.064,9.98
2021,49234,Venialbo,42.064,9.89
2022,49234,Venialbo,42.064,9.87
2023,49234,Venialbo,42.064,10.15
2024,49234,Venialbo,42.064,10.25
1996,49235,Vezdemarbán,47.8972,15.49
1998,49235,Vezdemarbán,47.8972,15.22
1999,49235,Vezdemarbán,47.8972,15.07
2000,49235,Vezdemarbán,47.8972,14.61
2001,49235,Vezdemarbán,47.8972,14.36
2002,49235,Vezdemarbán,47.8972,13.95
2003,49235,Vezdemarbán,47.8972,13.55
2004,49235,Vezdemarbán,47.8972,13.34
2005,49235,Vezdemarbán,47.8972,13.05
2006,49235,Vezdemarbán,47.8972,12.78
2007,49235,Vezdemarbán,47.8972,12.67
2008,49235,Vezdemarbán,47.8972,12.36
2009,49235,Vezdemarbán,47.8972,12.17
2010,49235,Vezdemarbán,47.8972,11.75
2011,49235,Vezdemarbán,47.8972,11.48
2012,49235,Vezdemarbán,47.8972,11.11
2013,49235,Vezdemarbán,47.8972,9.73
2014,49235,Vezdemarbán,47.8972,9.5
2015,49235,Vezdemarbán,47.8972,9.21
2016,49235,Vezdemarbán,47.8972,8.71
2017,49235,Vezdemarbán,47.8972,8.43
2018,49235,Vezdemarbán,47.8972,8.0
2019,49235,Vezdemarbán,47.8972,9.37
2020,49235,Vezdemarbán,47.8972,9.35
2021,49235,Vezdemarbán,47.8972,9.35
2022,49235,Vezdemarbán,47.8972,9.27
2023,49235,Vezdemarbán,47.8972,8.94
2024,49235,Vezdemarbán,47.8972,9.17
1996,49236,Vidayanes,12.4959,10.24
1998,49236,Vidayanes,12.4959,9.68
1999,49236,Vidayanes,12.4959,9.52
2000,49236,Vidayanes,12.4959,9.28
2001,49236,Vidayanes,12.4959,9.04
2002,49236,Vidayanes,12.4959,8.72
2003,49236,Vidayanes,12.4959,8.4
2004,49236,Vidayanes,12.4959,8.24
2005,49236,Vidayanes,12.4959,8.64
2006,49236,Vidayanes,12.4959,8.32
2007,49236,Vidayanes,12.4959,7.76
2008,49236,Vidayanes,12.4959,7.6
2009,49236,Vidayanes,12.4959,7.36
2010,49236,Vidayanes,12.4959,7.44
2011,49236,Vidayanes,12.4959,7.68
2012,49236,Vidayanes,12.4959,7.76
2013,49236,Vidayanes,12.4959,7.84
2014,49236,Vidayanes,12.4959,7.44
2015,49236,Vidayanes,12.4959,7.36
2016,49236,Vidayanes,12.4959,7.04
2017,49236,Vidayanes,12.4959,7.52
2018,49236,Vidayanes,12.4959,7.12
2019,49236,Vidayanes,12.4959,6.8
2020,49236,Vidayanes,12.4959,6.8
2021,49236,Vidayanes,12.4959,6.64
2022,49236,Vidayanes,12.4959,6.56
2023,49236,Vidayanes,12.4959,6.56
2024,49236,Vidayanes,12.4959,6.08
1996,49237,Videmala,25.8896,8.73
1998,49237,Videmala,25.8896,8.46
1999,49237,Videmala,25.8896,8.42
2000,49237,Videmala,25.8896,7.92
2001,49237,Videmala,25.8896,7.61
2002,49237,Videmala,25.8896,7.42
2003,49237,Videmala,25.8896,8.0
2004,49237,Videmala,25.8896,8.34
2005,49237,Videmala,25.8896,7.61
2006,49237,Videmala,25.8896,7.34
2007,49237,Videmala,25.8896,7.07
2008,49237,Videmala,25.8896,6.64
2009,49237,Videmala,25.8896,6.53
2010,49237,Videmala,25.8896,6.37
2011,49237,Videmala,25.8896,6.37
2012,49237,Videmala,25.8896,6.1
2013,49237,Videmala,25.8896,6.3
2014,49237,Videmala,25.8896,6.18
2015,49237,Videmala,25.8896,6.95
2016,49237,Videmala,25.8896,6.64
2017,49237,Videmala,25.8896,6.49
2018,49237,Videmala,25.8896,6.03
2019,49237,Videmala,25.8896,5.68
2020,49237,Videmala,25.8896,5.56
2021,49237,Videmala,25.8896,5.45
2022,49237,Videmala,25.8896,5.48
2023,49237,Videmala,25.8896,5.6
2024,49237,Videmala,25.8896,5.41
1996,49238,Villabrázaro,23.2839,18.47
1998,49238,Villabrázaro,23.2839,16.96
1999,49238,Villabrázaro,23.2839,16.84
2000,49238,Villabrázaro,23.2839,16.23
2001,49238,Villabrázaro,23.2839,15.63
2002,49238,Villabrázaro,23.2839,14.47
2003,49238,Villabrázaro,23.2839,13.66
2004,49238,Villabrázaro,23.2839,15.12
2005,49238,Villabrázaro,23.2839,15.12
2006,49238,Villabrázaro,23.2839,14.99
2007,49238,Villabrázaro,23.2839,14.26
2008,49238,Villabrázaro,23.2839,13.53
2009,49238,Villabrázaro,23.2839,13.27
2010,49238,Villabrázaro,23.2839,13.23
2011,49238,Villabrázaro,23.2839,12.54
2012,49238,Villabrázaro,23.2839,12.2
2013,49238,Villabrázaro,23.2839,11.64
2014,49238,Villabrázaro,23.2839,11.08
2015,49238,Villabrázaro,23.2839,10.22
2016,49238,Villabrázaro,23.2839,9.71
2017,49238,Villabrázaro,23.2839,9.28
2018,49238,Villabrázaro,23.2839,8.8
2019,49238,Villabrázaro,23.2839,10.82
2020,49238,Villabrázaro,23.2839,10.65
2021,49238,Villabrázaro,23.2839,9.79
2022,49238,Villabrázaro,23.2839,10.26
2023,49238,Villabrázaro,23.2839,11.17
2024,49238,Villabrázaro,23.2839,11.3
1996,49239,Villabuena del Puente,26.0703,39.93
1998,49239,Villabuena del Puente,26.0703,38.47
1999,49239,Villabuena del Puente,26.0703,38.32
2000,49239,Villabuena del Puente,26.0703,37.86
2001,49239,Villabuena del Puente,26.0703,37.32
2002,49239,Villabuena del Puente,26.0703,36.13
2003,49239,Villabuena del Puente,26.0703,35.56
2004,49239,Villabuena del Puente,26.0703,34.45
2005,49239,Villabuena del Puente,26.0703,34.1
2006,49239,Villabuena del Puente,26.0703,33.64
2007,49239,Villabuena del Puente,26.0703,33.18
2008,49239,Villabuena del Puente,26.0703,32.72
2009,49239,Villabuena del Puente,26.0703,31.49
2010,49239,Villabuena del Puente,26.0703,31.53
2011,49239,Villabuena del Puente,26.0703,32.22
