Mun_Code,Mun,pop_1996_2014 (k=18),pop_1998_2016 (k=18),pop_1999_2017 (k=18),pop_2000_2018 (k=18),pop_2001_2019 (k=18),pop_2002_2020 (k=18),pop_2003_2021 (k=18),pop_2004_2022 (k=18),pop_2005_2023 (k=18),pop_2006_2024 (k=18)
1037,Arraia-Maeztu,4.385964912280701,4.335260115606936,1.8258426966292134,2.722063037249284,1.5384615384615385,0.0,8.401084010840108,9.239130434782608,10.626702997275205,12.912087912087914
1039,Moreda de Álava/Moreda Araba,-16.607773851590103,-20.761245674740483,-21.232876712328768,-21.03448275862069,-22.727272727272727,-26.480836236933797,-25.357142857142854,-21.73913043478261,-25.71428571428571,-21.532846715328464
1041,Navaridas,-5.726872246696035,4.147465437788019,5.116279069767442,0.0,-7.834101382488479,-11.818181818181818,-4.830917874396135,-3.8461538461538463,-6.190476190476191,-9.47867298578199
1042,Okondo,50.38961038961038,44.567901234567906,38.98916967509025,39.66346153846153,39.11007025761124,31.76341730558598,24.066390041493776,18.227091633466134,18.029556650246306,15.69767441860465
1043,Oyón-Oion,47.100802854594114,48.08548530721282,46.019247594050746,44.67353951890035,40.61461794019934,37.057877813504824,33.30733229329173,27.25914861837192,20.445702157764416,16.524411061795835
1044,Peñacerrada-Urizaharra,7.171314741035857,10.699588477366255,2.3255813953488373,2.3904382470119523,5.241935483870968,4.382470119521913,12.830188679245284,17.870722433460077,17.509727626459142,16.153846153846153
1046,Erriberagoitia/Ribera Alta,46.6796875,43.82239382239382,42.9126213592233,43.646408839779006,45.91078066914498,44.81481481481481,45.16695957820738,41.37931034482759,41.29692832764505,40.365448504983384
1047,Ribera Baja/Erriberabeitia,192.04301075268816,171.14228456913827,178.9046653144016,130.53691275167785,99.40915805022156,89.97252747252747,66.00467289719626,46.58385093167702,37.35521235521235,31.05646630236794
1049,Añana,-18.7192118226601,-14.054054054054054,-17.02127659574468,-20.526315789473685,-17.894736842105264,-21.98952879581152,-16.216216216216218,-15.675675675675677,-15.675675675675677,-21.978021978021978
1051,Agurain/Salvatierra,30.453108535300316,28.611971104231166,27.76506483600305,25.01245640259093,27.058232931726906,24.54882571075402,24.357072205736895,23.7548828125,23.482272948033025,22.243300924828077
1052,Samaniego,-4.918032786885246,-0.6557377049180327,5.555555555555555,2.2435897435897436,-0.9404388714733543,1.2861736334405145,-2.8391167192429023,-2.507836990595611,-1.6129032258064515,-5.844155844155844
1053,San Millán/Donemiliaga,5.065123010130246,2.4285714285714284,4.1116005873715125,2.9027576197387517,0.42134831460674155,1.4367816091954022,4.525547445255475,1.69971671388102,0.6934812760055479,0.5586592178770949
1054,Urkabustaiz,52.87081339712919,63.0937880633374,58.333333333333336,53.38691159586681,56.32839224629419,54.0,54.19847328244275,46.972860125260965,43.54354354354354,39.50381679389313
1055,Valdegovía/Gaubea,17.553793884484712,13.28125,7.675675675675675,6.673842841765339,5.063291139240507,-0.7049345417925479,3.8613861386138613,4.875717017208412,-0.3738317757009346,-0.37174721189591076
1056,Harana/Valle de Arana,-29.23497267759563,-33.798882681564244,-34.27762039660057,-34.195402298850574,-35.56851311953353,-35.311572700296736,-32.73809523809524,-31.30699088145897,-35.20710059171598,-34.954407294832826
1057,Villabuena de Álava/Eskuernaga,-9.565217391304348,-13.864306784660767,-10.714285714285714,-10.746268656716417,-11.11111111111111,-19.64809384164223,-14.583333333333334,-9.345794392523365,-11.490683229813664,-10.76923076923077
1058,Legutio,29.90083905415713,31.948640483383684,35.033758439609905,35.72984749455338,34.354953670705626,35.472496473906915,38.21081830790568,38.24537354352296,36.62441627751834,37.508239947264336
1059,Vitoria-Gasteiz,12.998870394055098,12.980829180656453,13.733111064037503,14.63852262166564,15.016765493234416,14.790075473403533,13.363970670572478,13.397287462785313,12.97893946752616,13.358644449131688
1060,Yécora/Iekora,1.574803149606299,6.746031746031746,5.058365758754864,1.509433962264151,-0.7407407407407408,3.0534351145038165,4.313725490196078,-7.142857142857142,-10.75268817204301,-7.3426573426573425
1061,Zalduondo,36.029411764705884,42.42424242424242,34.751773049645394,34.78260869565217,31.654676258992804,30.28169014084507,31.506849315068493,20.37037037037037,15.976331360946746,10.227272727272728
1062,Zambrana,16.80672268907563,8.743169398907105,3.5135135135135136,9.89010989010989,6.493506493506493,10.933333333333334,22.727272727272727,17.72853185595568,14.986376021798364,22.099447513812155
1063,Zuia,67.26395589248794,48.85931558935361,41.47831398900428,34.08695652173913,25.929978118161927,17.586912065439673,10.486177311725452,5.002253267237494,2.091503267973856,1.8462859596393302
1901,Iruña Oka/Iruña de Oca,92.32673267326733,94.29590017825312,94.98207885304659,82.83049917718047,80.0,75.62940584088619,72.88135593220339,69.66077400860009,59.724689165186504,48.74846122281494
1902,Lantarón,12.30398069963812,-1.4428412874583796,-2.7056277056277054,-9.54356846473029,-12.674650698602793,-9.958932238193018,-1.5069967707212055,-0.42780748663101603,-2.898550724637681,-3.239289446185998
2001,Abengibre,-23.9450441609421,-24.42899702085402,-24.899598393574294,-22.438524590163937,-19.959473150962513,-21.707818930041153,-22.002085505735142,-24.36028659160696,-22.210849539406347,-20.9375
2002,Alatoz,-15.080527086383603,-13.777777777777779,-18.859649122807017,-19.969742813918305,-19.90740740740741,-20.063191153238545,-20.64,-17.744610281923716,-18.573797678275287,-16.0472972972973
2003,Albacete,19.95006919380524,18.543319537448266,17.141946897855988,15.623350504787295,15.933702100904975,14.577897538694096,11.331554317979657,10.15620006902458,8.580849810052785,7.819426901453798
2004,Albatana,-17.5303197353914,-18.306636155606405,-19.770114942528735,-20.527522935779814,-20.914285714285715,-20.954598370197903,-20.070422535211268,-21.54566744730679,-23.481308411214954,-21.908127208480565
2005,Alborea,-2.506265664160401,-12.237330037082819,-14.268142681426815,-20.14742014742015,-18.564356435643564,-17.10362047440699,-15.404040404040403,-16.39344262295082,-19.46795646916566,-15.181932245922209
2006,Alcadozo,-15.451174289245984,-11.681643132220795,-14.580645161290324,-15.592783505154639,-15.17509727626459,-14.190981432360742,-15.84553928095872,-17.875647668393782,-16.27906976744186,-15.211640211640212
2007,Alcalá del Júcar,-16.3787587971849,-19.510582010582013,-21.18032786885246,-20.437956204379564,-20.945945945945947,-17.198335644937586,-19.20112123335669,-18.581560283687942,-19.586894586894587,-19.40836940836941
2008,Alcaraz,-14.785992217898833,-15.433526011560694,-19.246145059965734,-19.15995397008055,-22.356321839080458,-23.64475201845444,-22.80494991160872,-24.6685878962536,-26.160815402038505,-24.274099883855982
2009,Almansa,6.453396860509636,4.82711979034576,4.040318482127732,3.2050473186119874,2.6784963417710874,1.2432878975629904,-0.26989449578801017,-1.883429867552351,-2.7708817169856648,-3.1665004985044867
2010,Alpera,0.21249468763280915,-1.5060240963855422,-1.8851756640959727,-3.1502767134951046,-4.025423728813559,-4.679595278246206,-2.2250748823277706,-3.854389721627409,-5.064880703223106,-5.518394648829431
